asset_id;original_carbon_footprint;refurb_carbon_cost;avoided_new_manufacturing_emissions;materials_recovered_kg;landfill_diversion_kg;circular_economy_value
AST003057;283.9;16.7;239.1;3.63;2.25;375.47
AST003059;318.1;38.1;239.8;3.48;2.25;95.43
AST003060;307.1;32.2;252.3;3.41;2.25;470.7
AST003061;241.1;35.7;52.7;4.8;6.8;0
AST003062;1196.4;141.6;1007.6;24.8;13.5;777.46
AST003063;153.3;15.4;122.5;0.52;0.45;339.61
AST003064;72.9;5.6;54.8;0.25;0.18;225.62
AST003066;217.7;12.1;178.8;7.39;4.5;65.31
AST003067;226.1;12.8;184.3;11.25;7.2;326.65
AST003068;293.7;17.8;234;3.59;2.25;294.97
AST003069;138.9;14.1;111.9;0.53;0.45;246.59
AST003071;247.7;29.8;209.5;12.24;7.2;199.84
AST003072;283.4;42.4;213.7;3.21;2.25;85.02
AST003073;279.6;37.5;219.9;3.36;2.25;445.91
AST003074;238.7;15;183.5;10.37;7.2;321.2
AST003075;255.8;17.4;204.2;11.51;7.2;233.77
AST003076;274.8;19.6;231.2;11.01;7.2;163.25
AST003077;263.1;33.8;203.5;10.81;7.2;237.12
AST003078;318.3;28.2;241.1;3.43;2.25;517.31
AST003079;306.5;44.2;234.7;3.81;2.25;224.25
AST003080;254.8;32.1;195.4;12.16;7.2;281.76
AST003081;183.1;16;137.6;7.19;4.5;54.93
AST003085;271;40.5;209;11.94;7.2;230.36
AST003086;240.7;23.8;44.2;4.8;6.8;0
AST003087;195.7;28.6;40.5;3;4.25;0
AST003088;150.7;8.2;119.7;0.58;0.45;279.96
AST003089;1252;123.1;953.2;23.41;13.5;1862.22
AST003090;250.2;24.1;210.3;12.51;7.2;302.08
AST003091;1298.1;159.6;252.3;9;12.75;0
AST003092;234.6;21.6;181.1;11.85;7.2;208.47
AST003094;290;21.2;222.9;3.52;2.25;177.9
AST003096;256.5;16.7;213.3;11.52;7.2;76.95
AST003097;191.3;22.9;155.1;6.27;4.5;92.24
AST003098;308.8;44.2;233;3.73;2.25;428.64
AST003100;1307.6;105.4;209.1;9;12.75;0
AST003101;1270;165.7;965.7;25.18;13.5;1214.18
AST003103;1209.9;92.7;263.6;9;12.75;0
AST003104;213.3;29.7;163.8;7.11;4.5;134.78
AST003105;324.8;43.4;250.9;3.74;2.25;177.83
AST003106;283.8;34.9;226.9;3.77;2.25;397.35
AST003107;288.8;30.9;217.8;3.54;2.25;86.64
AST003108;1239.2;150.3;985.3;23.28;13.5;1047.84
AST003109;276.4;34.7;220.1;3.45;2.25;236.01
AST003110;328.6;35.5;252.9;3.15;2.25;449.13
AST003111;257.8;19.6;208;12.39;7.2;77.34
AST003112;313.9;37.5;263.7;3.8;2.25;213
AST003113;1187.5;154.7;935.4;24.3;13.5;1113.32
AST003114;196.1;13.8;43;3;4.25;0
AST003115;312.2;25.1;242.4;3.4;2.25;218.87
AST003116;303.3;36.5;247.9;3.87;2.25;465.42
AST003117;311.7;30.1;251.5;3.51;2.25;140.65
AST003118;215;24.6;174.5;7.88;4.5;137.58
AST003119;195;29;35.6;3;4.25;0
AST003122;321.9;31.9;247.5;3.79;2.25;348.25
AST003123;164.4;9.2;124.3;0.56;0.45;292.53
AST003125;260;32.4;208.5;10.63;7.2;404.84
AST003126;271.4;31.4;220;3.39;2.25;416.58
AST003127;313.6;43.2;76;1.5;2.12;0
AST003128;1085;105;859.8;21.3;13.5;2643.16
AST003129;326;32.6;275.5;3.28;2.25;97.8
AST003130;268.1;30.1;210.5;10.57;7.2;80.43
AST003132;1090;98.2;920.5;24.39;13.5;1279.11
AST003133;262.8;21.7;208.3;13.23;7.2;416.99
AST003135;1161.4;130.9;878.1;25.71;13.5;1363.32
AST003138;208.3;24.9;161;7.02;4.5;118.45
AST003139;199.9;19.5;160.9;5.98;4.5;110.73
AST003141;256.2;13.6;195.3;11.35;7.2;279.61
AST003142;184.8;10.6;153.4;5.79;4.5;114.11
AST003143;247.1;23.8;207.4;11;7.2;74.13
AST003144;1146.3;71.1;245;9;12.75;0
AST003145;274;34.2;56;4.8;6.8;0
AST003146;321.1;26.9;79.9;1.5;2.12;0
AST003147;318.6;17;256.6;3.47;2.25;223.24
AST003149;238.3;16.2;201.3;11.63;7.2;350.74
AST003150;297.5;20;249.3;3.15;2.25;287.91
AST003151;327.6;43.2;263.6;3.4;2.25;503.51
AST003152;276.8;32.5;214.5;3.38;2.25;378.18
AST003153;248;30.5;207.5;12.67;7.2;383.74
AST003155;280.8;28.6;220.5;3.54;2.25;84.24
AST003156;322.2;41.8;64.2;1.5;2.12;0
AST003157;310.2;19.5;262.2;3.16;2.25;779.58
AST003158;203.9;27.4;166.7;7.35;4.5;175.13
AST003159;1280.3;189.5;1019.2;20.62;13.5;1211.22
AST003160;323.4;42.9;243.6;3.41;2.25;283.53
AST003161;79.8;7.4;67.3;0.23;0.18;315.52
AST003162;305.5;24.1;236.7;3.08;2.25;214.7
AST003164;296.7;32.4;225.5;3.04;2.25;314.05
AST003165;228.8;14.7;52.6;4.8;6.8;0
AST003166;322.2;23.9;248.7;3.24;2.25;173.03
AST003167;243;13.5;60.7;4.8;6.8;0
AST003170;275.4;29.4;225.8;3.61;2.25;628.68
AST003172;270.5;32.2;49.6;1.5;2.12;0
AST003173;145.7;8.1;117.3;0.58;0.45;174.12
AST003174;1294.2;70.8;1035.2;25.44;13.5;795
AST003175;1211.8;133.9;979.7;24.56;13.5;1581.51
AST003176;248.1;33.2;188.2;12.18;7.2;276.85
AST003177;82.2;7.8;18.1;0.12;0.17;0
AST003178;286.1;33.3;239;3.71;2.25;85.83
AST003179;202.1;21.1;157.5;6.06;4.5;203.46
AST003180;324.7;32;253.8;3.51;2.25;364.74
AST003182;1266.8;68.9;1044.2;23;13.5;1472.89
AST003183;249.6;21.7;197.7;11.93;7.2;143.53
AST003184;261.4;24.8;206.1;12.48;7.2;278.64
AST003185;295.9;24;232;3.22;2.25;367.88
AST003186;273.6;32.5;229.7;3.63;2.25;338.72
AST003187;228.9;28.3;189;11.51;7.2;68.67
AST003188;323.2;39.4;264.9;3.24;2.25;379.18
AST003189;250.9;19.9;52.1;4.8;6.8;0
AST003190;311.9;35.1;261.5;3.25;2.25;441.83
AST003191;259.1;28.8;214;10.3;7.2;246.69
AST003192;290.2;24.3;225.2;3.5;2.25;222.7
AST003193;246.5;32.1;193.8;11.14;7.2;73.95
AST003194;293.3;18.5;244.7;3.84;2.25;316.52
AST003195;151;17.3;121.2;0.52;0.45;88.23
AST003196;328.6;32.7;253.8;3.82;2.25;462.74
AST003197;1092.2;116.5;847.8;22.56;13.5;327.66
AST003199;163.1;18.2;136.8;0.62;0.45;202.57
AST003200;256.4;16.6;194.3;12.89;7.2;230.59
AST003201;304;30;250.4;3.19;2.25;91.2
AST003202;287;33.2;234.8;3.72;2.25;556.66
AST003203;326.2;36.9;249.2;3.16;2.25;391.01
AST003204;321.6;43.9;257.9;3.57;2.25;424.71
AST003205;326.6;31;251.9;3.19;2.25;465.56
AST003206;325.7;25;248.3;3.61;2.25;206.42
AST003207;1302.6;166.7;305.4;9;12.75;0
AST003208;261.2;38.2;210.4;11.48;7.2;160.56
AST003209;194.3;21.2;152.6;7.31;4.5;144.99
AST003210;239.5;22.3;185.2;10.8;7.2;71.85
AST003212;261.3;37.4;50.6;4.8;6.8;0
AST003213;241.1;32.8;191.2;9.71;7.2;258.4
AST003214;241.3;19.1;191.4;10.16;7.2;245.26
AST003215;295.5;30.7;239.8;3.41;2.25;218.28
AST003216;158.9;17.5;134.7;0.65;0.45;177.9
AST003217;1135.3;106.9;867.1;24.58;13.5;2071.26
AST003219;304.8;26.8;233.9;3.49;2.25;253.11
AST003220;1280.6;150.2;1074;20.28;13.5;1248.85
AST003222;229.6;17.4;188.1;11.34;7.2;182.69
AST003224;303.7;39.7;246.1;3.78;2.25;204.72
AST003225;209;30.1;160.7;6.65;4.5;95.94
AST003226;211.6;14;161.1;6.86;4.5;243.61
AST003227;303.9;37.4;231.8;3.45;2.25;590.36
AST003228;1259.1;109.9;200.9;9;12.75;0
AST003229;285.6;33.8;231.3;3.72;2.25;289.27
AST003230;258.9;22.4;195.5;12.15;7.2;285.08
AST003231;292.7;31.8;63.2;1.5;2.12;0
AST003232;310;34.4;55.2;1.5;2.12;0
AST003233;280.2;19;210.9;3.51;2.25;389.41
AST003234;212;18.2;163.5;6.24;4.5;279.96
AST003235;196.6;14.3;153.7;7.11;4.5;82.24
AST003236;241.5;14.4;196.9;10.44;7.2;345.84
AST003237;264.9;37.4;213;11.94;7.2;347.1
AST003240;269.8;14.4;217.4;9.75;7.2;80.94
AST003243;253.3;15.5;206.6;11.29;7.2;236.03
AST003244;237.7;11.9;182.1;12.05;7.2;71.31
AST003246;251.3;13.4;208.5;11.37;7.2;225.2
AST003247;187.9;24.4;150.1;6.92;4.5;192.27
AST003248;250.8;33.4;200.6;11.37;7.2;212.07
AST003249;225.6;33.2;169.7;11.29;7.2;200.26
AST003251;153.2;10.1;124.6;0.62;0.45;95.79
AST003252;1137.1;61.4;223.6;9;12.75;0
AST003253;307.8;26.2;49;1.5;2.12;0
AST003254;308.4;21.4;260.4;3.19;2.25;186.06
AST003255;279.4;30.5;222.5;3.25;2.25;83.82
AST003256;286.6;35.7;236.4;2.94;2.25;487.57
AST003257;306.9;18;75.4;1.5;2.12;0
AST003260;328.8;31.4;253.2;3.85;2.25;362.28
AST003261;294.4;42.9;248.2;4.01;2.25;248.12
AST003262;139.5;9.9;23.5;0.3;0.42;0
AST003265;275.9;23.5;231.8;3.23;2.25;165.21
AST003266;264.5;19.3;213.7;11.67;7.2;145.49
AST003267;1154.2;111.6;879.6;21.28;13.5;1611.64
AST003269;273.6;34.7;216.9;10.13;7.2;275.76
AST003270;229.7;16.7;38.3;4.8;6.8;0
AST003271;285.7;16.7;234.3;3.96;2.25;553.01
AST003272;249.4;13.1;207.3;12.42;7.2;356.02
AST003273;1117.6;81.8;261.3;9;12.75;0
AST003274;292.4;42.9;247.3;3.6;2.25;350.38
AST003276;146.8;13.6;123.9;0.58;0.45;246.87
AST003277;264.7;28.1;212.7;10.81;7.2;305.97
AST003278;264.4;25;216.1;11.13;7.2;303.41
AST003279;280.9;40.4;225;3.92;2.25;450.31
AST003280;285.5;21.9;53;1.5;2.12;0
AST003281;312.5;31.5;262.4;3.65;2.25;424.23
AST003282;1123.5;81.9;215.9;9;12.75;0
AST003284;213.1;19.4;181;6.37;4.5;111.5
AST003285;312.9;33.4;249.7;3.18;2.25;442.45
AST003286;194.9;11.5;153.5;6.91;4.5;166.32
AST003287;1277.4;170.4;1009.1;24.74;13.5;1921.11
AST003288;320.8;41.5;67.7;1.5;2.12;0
AST003289;236.2;30.6;193.3;10.37;7.2;334.17
AST003290;311.2;27.4;243.1;3.61;2.25;93.36
AST003291;180.9;14.5;136.7;6.72;4.5;236.94
AST003292;262.6;18.2;207.1;11.6;7.2;78.78
AST003294;217.7;13.8;184.6;6.6;4.5;132.91
AST003295;321.9;20.7;252.1;3.28;2.25;372.92
AST003296;293.7;29.3;240.1;3.36;2.25;567.13
AST003298;219.2;20.5;173.7;6.78;4.5;106.59
AST003299;209.1;22.7;163.6;7.22;4.5;202.52
AST003301;272.3;29;211.4;3.54;2.25;509.25
AST003302;277.9;39.4;233.7;3.6;2.25;394.05
AST003303;213.5;12.4;162.4;6.51;4.5;64.05
AST003305;160.1;21.5;132;0.66;0.45;143.42
AST003306;266.6;36.1;206.8;13.15;7.2;199.09
AST003308;152.2;12.7;118.7;0.61;0.45;233.05
AST003309;323;33.2;244.2;3.68;2.25;462.19
AST003310;225.7;18.1;179.9;11.37;7.2;443.06
AST003311;250.9;15.6;193;10.01;7.2;424.44
AST003312;163.9;10.9;126.6;0.58;0.45;144.31
AST003314;315.3;46.7;240;3.2;2.25;643.33
AST003315;1219.1;162.5;935.9;22.76;13.5;1653.62
AST003317;1154.1;143.1;183.4;9;12.75;0
AST003318;306.7;43.2;239.9;3.38;2.25;483.45
AST003320;308;35.1;232.4;3.98;2.25;269.35
AST003321;260.3;21.2;199.4;11.43;7.2;216.87
AST003322;257.4;16.7;47;4.8;6.8;0
AST003324;152;12.2;125.2;0.54;0.45;127.81
AST003325;288.1;28.7;243.4;3.17;2.25;283.93
AST003326;1109.3;91.9;235.1;9;12.75;0
AST003327;231.7;31.7;57.1;4.8;6.8;0
AST003328;303.7;22.3;253.7;3.22;2.25;533.67
AST003329;205.9;12.8;158.4;6.91;4.5;127.81
AST003330;305;16.2;253.1;3.25;2.25;236.48
AST003332;259.6;24;213.5;11.06;7.2;140.62
AST003333;1313.7;174;237.2;9;12.75;0
AST003334;323.7;42.8;253.2;3.54;2.25;250.51
AST003335;1143.6;76.3;967.1;22.8;13.5;1149.49
AST003336;164.5;10;32.5;0.3;0.42;0
AST003337;256.7;27.2;196.5;11.26;7.2;415.16
AST003339;214.2;23;178.5;6.36;4.5;196.55
AST003340;271.8;33.2;211;12.24;7.2;289.25
AST003342;233.8;23;195.2;11.51;7.2;320.86
AST003343;184.7;14.5;141.8;6.84;4.5;55.41
AST003344;320.9;17.8;261.8;3.59;2.25;398.27
AST003347;311.8;43;244.7;3.78;2.25;434.57
AST003348;302.9;19.8;228.4;3.57;2.25;437.93
AST003349;308.8;15.8;59.5;1.5;2.12;0
AST003351;142.2;13.2;120.5;0.57;0.45;175.12
AST003352;1138.5;67.5;263.8;9;12.75;0
AST003353;285.1;37.9;220.1;3.64;2.25;389.91
AST003354;281.6;37.7;234.3;3.33;2.25;703.41
AST003355;280.3;14.8;219.4;3.1;2.25;323.23
AST003356;255.2;23;192.3;10.8;7.2;392.71
AST003357;284.4;41.5;221.6;3.56;2.25;285.12
AST003358;324.2;38.4;268.7;3.12;2.25;387
AST003359;296;35.7;242.1;4.12;2.25;257.39
AST003360;194.6;21;148.8;7.65;4.5;58.38
AST003361;293.8;30.9;47;1.5;2.12;0
AST003362;187.5;16.3;155.7;7.22;4.5;72.77
AST003363;292.9;37.3;244.7;3.7;2.25;493.91
AST003364;327.9;38.6;246;3.9;2.25;403.49
AST003365;305.5;15.7;230.5;3.82;2.25;335.22
AST003366;246.7;30.8;189.3;11.68;7.2;368.02
AST003369;197.9;10.9;151.1;7.73;4.5;98.21
AST003372;231;29.5;185.5;10.42;7.2;69.3
AST003374;1133.4;106.9;279.2;9;12.75;0
AST003375;310;34.3;73.4;1.5;2.12;0
AST003378;155.6;11.6;122.8;0.58;0.45;139.34
AST003380;271.6;28.9;222.7;3.65;2.25;468.89
AST003381;231.5;26.7;179.9;10.14;7.2;165.66
AST003382;254.2;37.2;204.6;10.56;7.2;254
AST003383;162.7;22.1;25.5;0.3;0.42;0
AST003384;324.7;31;50.9;1.5;2.12;0
AST003386;314.1;30.2;258.3;3.51;2.25;440.59
AST003387;322.3;48;52.1;1.5;2.12;0
AST003389;299.4;34.3;246.6;3.73;2.25;468.38
AST003390;1276.9;79;1030.6;25.04;13.5;1235.13
AST003391;156.5;14.7;132.4;0.53;0.45;128.91
AST003392;327.9;18.9;64.4;1.5;2.12;0
AST003393;1103.8;125.2;208.9;9;12.75;0
AST003394;273.2;28.7;215.9;2.99;2.25;476.48
AST003395;1197.4;135.9;1001.6;21.68;13.5;1042.64
AST003396;1231.3;179.3;966.9;21.32;13.5;1068.94
AST003397;1224.8;121.5;985.2;20.33;13.5;1536.67
AST003399;156.1;17.3;128.2;0.63;0.45;161.15
AST003400;1152.1;117.3;277.6;9;12.75;0
AST003402;149.4;16.8;25.3;0.3;0.42;0
AST003403;274.6;20.8;222.2;10;7.2;381.09
AST003404;300.9;16.6;252.7;3.27;2.25;461.39
AST003406;1297.5;68.6;1076.5;24.27;13.5;1720.7
AST003407;267;39.7;222.8;12.12;7.2;80.1
AST003409;191.2;20.5;150;7.01;4.5;57.36
AST003411;1316;193.2;230.7;9;12.75;0
AST003413;268.5;35.5;204.1;10.77;7.2;335.61
AST003414;218.1;30.9;170;6.49;4.5;82.05
AST003415;322.2;34.7;263.3;3.6;2.25;236.17
AST003416;305.8;23.6;240.7;3.85;2.25;291.16
AST003418;248.4;18.6;199.5;10.8;7.2;240.75
AST003419;1229;114.5;1025.2;20.87;13.5;1420.81
AST003420;247.1;30.7;201.3;12.77;7.2;209.72
AST003421;212.4;16.4;172.3;7.42;4.5;111.73
AST003422;303.7;27.4;236.4;3.6;2.25;604.32
AST003423;264;18.7;207.8;11.64;7.2;423.74
AST003424;320.3;35.7;244.9;3.66;2.25;205.02
AST003425;159.6;9.2;133.5;0.58;0.45;175.15
AST003426;1222.2;171.8;1020.5;22.48;13.5;1101.66
AST003427;278.3;23.1;222;3.13;2.25;547.81
AST003428;257.2;22.6;63.8;4.8;6.8;0
AST003429;258.3;15.2;62.9;4.8;6.8;0
AST003431;157.4;18.1;122.9;0.6;0.45;170.85
AST003432;289.1;29.7;244.4;3.08;2.25;259.89
AST003433;1268.5;93.3;1040.8;21.2;13.5;1258.33
AST003434;271;39.7;218;10.6;7.2;334.74
AST003435;1285.2;106.4;276.3;9;12.75;0
AST003436;315.2;45.9;237.1;3.73;2.25;121.04
AST003437;232.8;28.6;43.6;4.8;6.8;0
AST003438;271.9;16.9;204;11.94;7.2;229.46
AST003439;273.5;17.7;213.8;12.93;7.2;339.37
AST003440;254;28.8;43.6;4.8;6.8;0
AST003441;312.4;42.8;263.1;3.91;2.25;527.25
AST003442;1305.6;168.8;1060;25.1;13.5;1862.17
AST003443;267.9;14.1;213;12.12;7.2;283.47
AST003444;1207;152.2;981.9;24.2;13.5;1516.92
AST003445;286.5;33;242.1;3.86;2.25;296
AST003446;315.8;16;239.3;3.66;2.25;424.56
AST003447;241.7;33.6;189.8;11.08;7.2;262.58
AST003448;319.2;30.6;63.2;1.5;2.12;0
AST003450;157.6;12.4;124.3;0.58;0.45;142.42
AST003451;320.9;16.6;260.2;3.5;2.25;707.34
AST003453;253;29.7;213.3;10.65;7.2;274.98
AST003454;204.6;13.9;167.1;6.79;4.5;195.5
AST003455;273.4;29.2;219;3.4;2.25;581.5
AST003456;314.5;28.6;245.8;3.47;2.25;94.35
AST003457;297.8;43.9;242.3;3.42;2.25;535.5
AST003458;283.9;25.8;231;3.67;2.25;85.17
AST003459;321.6;26.5;272.2;3.45;2.25;467.22
AST003460;147;21.8;113.4;0.62;0.45;44.1
AST003461;254.1;17.2;207;12.09;7.2;506.97
AST003462;189.9;10.4;153.4;7.17;4.5;206.98
AST003463;327.4;19.4;261;3.2;2.25;460.95
AST003465;190.7;27.4;33.4;3;4.25;0
AST003466;218.8;12.8;173.1;6.22;4.5;151.45
AST003467;274.9;36.2;229.1;3.54;2.25;170.36
AST003469;282.1;21.6;216.1;3.97;2.25;240.95
AST003470;235;27.9;176.6;11.54;7.2;184.73
AST003471;305.4;38;235.7;3.29;2.25;266.15
AST003472;1096.6;79;866.3;24.78;13.5;1675.47
AST003473;185.5;23.3;148.9;5.78;4.5;222.63
AST003475;267.8;39.8;222.6;10.22;7.2;221.19
AST003476;1225.2;99.9;919.5;22.86;13.5;802.09
AST003477;74;4.2;15.9;0.12;0.17;0
AST003478;196.2;25;151.9;7.43;4.5;121.88
AST003479;308.6;40.1;56.3;1.5;2.12;0
AST003480;215.9;16.6;167.6;6.74;4.5;152.64
AST003482;248.2;34.1;208.1;10.41;7.2;241.53
AST003483;298;21.2;234.9;3.34;2.25;257.85
AST003485;199.5;26.1;166.8;7.24;4.5;123.98
AST003486;276.2;27.8;222;3.29;2.25;575.13
AST003488;240.3;26.1;200;11.02;7.2;186.5
AST003489;260.4;28.9;45.7;4.8;6.8;0
AST003490;1219.9;182.8;990;26.93;13.5;1804.49
AST003491;209;15.9;170.2;7.11;4.5;134.24
AST003492;314.2;22.4;258.8;3.48;2.25;359.51
AST003493;325.3;26.6;249.4;3.98;2.25;223.9
AST003494;322.4;40.6;254.7;4.03;2.25;400.11
AST003495;214.6;21.4;167;7.21;4.5;64.38
AST003498;201.7;17.9;161.7;6.38;4.5;104.4
AST003499;272.6;18.8;217.9;3.56;2.25;238.02
AST003501;1119.7;101.8;261.3;9;12.75;0
AST003503;207.9;14;169.1;6.42;4.5;228.02
AST003506;304.8;22.6;242.6;3.76;2.25;484.97
AST003507;1235.5;149.8;962.6;22.47;13.5;936.23
AST003508;232.1;23.5;186.5;12.1;7.2;219.2
AST003509;197.9;26.6;155.1;7;4.5;97.55
AST003510;238.2;16.5;191.8;13.01;7.2;267.48
AST003511;218.2;21.9;185.4;6.62;4.5;94.61
AST003512;228;32.9;175.4;11.79;7.2;161.94
AST003513;1252.7;167.7;1019.6;21.94;13.5;1532.1
AST003514;254;28.6;204.8;10.95;7.2;187.47
AST003515;296.2;35.1;247.6;3.34;2.25;222.99
AST003516;1117;67.5;904.4;22.15;13.5;335.1
AST003517;148.5;19.8;120.4;0.63;0.45;102.89
AST003518;1096.1;70.6;256.4;9;12.75;0
AST003519;325.1;42.6;268.5;3.35;2.25;356.87
AST003520;212.3;12.9;165.7;6.46;4.5;92.05
AST003521;1102.4;88.3;903.5;20.03;13.5;2427.43
AST003522;250.8;22.4;46.8;4.8;6.8;0
AST003523;206.1;10.6;173.9;6.46;4.5;108.35
AST003524;271.9;25.6;209.8;13.19;7.2;191.79
AST003525;326.6;40.4;256.5;3.26;2.25;191.31
AST003526;277;36.1;228.5;3.46;2.25;212.81
AST003527;324.2;31.1;258.7;3.26;2.25;350.85
AST003528;208.2;26;169.5;6.73;4.5;202.43
AST003529;304.6;29.8;49.5;1.5;2.12;0
AST003530;1120.2;165;921.4;22.88;13.5;1115.94
AST003531;259.1;24;198.6;12.14;7.2;168.07
AST003533;255.9;30.7;63.4;4.8;6.8;0
AST003534;1296.3;145.6;1009.1;22.99;13.5;1727.47
AST003536;212.6;29.6;173;6.69;4.5;91.52
AST003537;266;33.3;204.1;11.57;7.2;215.14
AST003538;317.2;23.5;67.9;1.5;2.12;0
AST003539;251.4;27.5;201.6;11.75;7.2;254.86
AST003541;316.2;43.2;263.4;3.79;2.25;241.19
AST003542;1203.5;104.2;271.1;9;12.75;0
AST003546;226.3;14.4;185;10.83;7.2;152.26
AST003547;319.2;18.8;261.5;3.36;2.25;491.07
AST003548;233.3;21.9;193.3;11.88;7.2;176.78
AST003549;274.5;29.9;224.5;3.62;2.25;543.35
AST003550;281.6;25.2;237.7;3.55;2.25;319.77
AST003551;229.4;24.5;47.2;4.8;6.8;0
AST003553;231;13.4;194.4;12.84;7.2;580.98
AST003555;214.5;14.3;168.7;6.92;4.5;98.57
AST003556;272.3;28.7;225.2;11.17;7.2;141.44
AST003557;1199.9;84.9;983.4;25.37;13.5;2021.52
AST003558;1171.4;102.2;963.6;24.96;13.5;1519.45
AST003560;292.8;30;237.9;3.33;2.25;396.19
AST003561;230.7;32.5;176.3;10.75;7.2;274.2
AST003562;245.8;15.7;188.1;12.79;7.2;273.11
AST003563;317.8;25.8;252.8;2.95;2.25;277.23
AST003564;204;13.7;158.7;6.98;4.5;137.19
AST003565;1109.8;59.1;890.1;24.66;13.5;1985.19
AST003567;299.2;34.8;245.7;3.48;2.25;524.26
AST003568;260.6;38.4;214.5;11.75;7.2;271.92
AST003570;283.5;18.7;236.3;3.3;2.25;354.1
AST003572;290.7;28.7;226.1;3.26;2.25;380.2
AST003574;247.2;13.7;44.1;4.8;6.8;0
AST003575;216.5;15.4;172.1;7.02;4.5;165.86
AST003577;180.4;24.7;142.7;6.83;4.5;216.84
AST003578;274.8;37.6;224.6;3.2;2.25;456.67
AST003579;1211;98.3;920.1;21.46;13.5;801.63
AST003580;313.8;17.6;245.8;3.72;2.25;203
AST003581;289.7;19.1;230.9;3.53;2.25;446.74
AST003582;1130.5;113.3;941.6;22.74;13.5;1936.43
AST003583;1297;138.6;255.1;9;12.75;0
AST003584;243.6;19.2;184.6;13.44;7.2;225.22
AST003585;287.8;41.5;220.8;3.35;2.25;401.94
AST003586;1215.6;178;947.5;21.48;13.5;1025.51
AST003587;300.4;27.3;249;3.4;2.25;601.92
AST003588;290.5;40.7;242.9;3.7;2.25;325.18
AST003589;243.9;17.8;51.6;4.8;6.8;0
AST003590;270.8;29.8;218.5;11.52;7.2;140.67
AST003591;263;14.6;60.4;4.8;6.8;0
AST003592;212.1;15.5;166.8;6.96;4.5;194.75
AST003593;287.8;15.9;216.9;3.22;2.25;216.94
AST003594;1125;132.1;931;23;13.5;717.09
AST003598;210;27.6;157.5;6.49;4.5;74.14
AST003599;1204.6;146;935.8;22.64;13.5;1805.44
AST003600;325.1;16.6;70.1;1.5;2.12;0
AST003601;248.1;22.7;203.8;12.68;7.2;172.08
AST003602;272.8;17.3;205.5;3.48;2.25;403.96
AST003603;279.3;17.4;214.3;3.85;2.25;83.79
AST003604;300.7;36.2;249.2;3.15;2.25;161.29
AST003605;300;34.1;57.6;1.5;2.12;0
AST003606;189.7;24.3;161.1;7.46;4.5;102.89
AST003607;1105.9;155.3;275.5;9;12.75;0
AST003608;309.9;33;70;1.5;2.12;0
AST003609;302.3;33.2;256.7;3.45;2.25;323.83
AST003610;266.5;35.8;205.3;11.75;7.2;309.78
AST003612;310.6;17;238.4;3.7;2.25;93.18
AST003613;257.1;15.3;60.7;4.8;6.8;0
AST003614;269;30.5;55.9;4.8;6.8;0
AST003615;230.6;33.7;185.7;11.7;7.2;259.43
AST003616;1143.3;132.7;929.5;19.63;13.5;1341.49
AST003617;158.2;16.4;130.9;0.58;0.45;47.46
AST003618;308.3;18.5;236.5;3.63;2.25;210.17
AST003619;143.6;19.4;121.7;0.65;0.45;169.39
AST003620;316.7;17.3;264.9;3.54;2.25;95.01
AST003621;282.8;40.5;219.3;3.55;2.25;508.38
AST003622;1219.3;89.6;185.1;9;12.75;0
AST003624;324.9;21.5;245;3.17;2.25;496.89
AST003625;279;21.1;215.5;3.62;2.25;537.46
AST003626;308.7;35.4;242.5;3.11;2.25;295.34
AST003627;1210.1;153.9;192.4;9;12.75;0
AST003628;306;39.2;251.3;3.46;2.25;194.28
AST003629;203.8;14.5;49;3;4.25;0
AST003630;247.9;17.1;189.3;11.56;7.2;165.91
AST003631;193.5;26.4;156.3;6.32;4.5;165.99
AST003632;230.4;16.2;38.1;4.8;6.8;0
AST003635;228.1;24.8;171.3;12.2;7.2;68.43
AST003636;301.4;25.1;243.2;3.36;2.25;90.42
AST003637;1222.2;77.6;224.5;9;12.75;0
AST003638;238.7;27.1;193.2;11.68;7.2;244.87
AST003639;272.9;35.6;63;1.5;2.12;0
AST003641;1102.1;135.4;842;24.45;13.5;1025.61
AST003642;252.5;16.3;193.9;10.66;7.2;419.26
AST003644;1280.5;83.4;1047.2;23.61;13.5;2535.04
AST003645;238.6;26.9;179.2;10.24;7.2;181.1
AST003647;213.5;28.6;177.4;6.69;4.5;119.2
AST003649;163.9;22.4;136.1;0.62;0.45;248.73
AST003650;286.6;34.3;241.3;3.36;2.25;318.11
AST003651;199.4;12.3;155.3;6.47;4.5;104.09
AST003652;198.1;24.2;163.1;7.2;4.5;189.06
AST003653;1278.8;162.5;256.5;9;12.75;0
AST003654;305.2;40.1;235.6;2.99;2.25;443.38
AST003655;311.7;37.9;249.4;3.14;2.25;93.51
AST003656;151;21.6;116.4;0.62;0.45;221.84
AST003657;235.1;30.6;183.9;11.48;7.2;359.25
AST003659;1234.4;87.8;1025.6;24.48;13.5;907.95
AST003660;1168;155.1;274.5;9;12.75;0
AST003661;273.2;28;224.5;11.14;7.2;226.95
AST003662;216.3;32.3;181;6.57;4.5;203.77
AST003663;242.8;13.5;182.4;10.85;7.2;357.11
AST003664;1304.5;76.5;242.3;9;12.75;0
AST003666;1099.3;80.1;235;9;12.75;0
AST003667;245.2;21.5;194.9;11.69;7.2;228.6
AST003669;328;26.1;268.3;3.39;2.25;222.43
