asset_id;sale_date;sale_price;sale_channel;customer_type;warranty_months;shipping_cost;customer_satisfaction
AST001824;6/2/2021;116.73;Direct_B2B;Enterprise;6;10.3;4.4
AST001825;15/10/2020;1466.04;Online_Marketplace;Education;3;53.27;4.2
AST001826;27/1/2024;244.64;Direct_B2B;Education;12;16.57;5
AST001827;22/10/2023;729.57;Direct_B2B;Enterprise;12;14.82;4.7
AST001829;9/8/2021;439.79;Direct_B2B;Enterprise;6;14.88;4.6
AST001830;29/1/2023;590.22;Online_Marketplace;Education;6;14.88;4.4
AST001833;30/6/2020;316.95;Direct_B2B;Enterprise;6;15.74;5
AST001834;9/9/2020;147.28;Auction;Enterprise;3;9.99;4.7
AST001835;20/3/2022;501.34;Online_Marketplace;SMB;6;12.78;5
AST001837;25/8/2024;368.22;Online_Marketplace;SMB;6;18.31;5
AST001838;25/3/2023;513.1;Auction;Enterprise;3;15.57;4.6
AST001840;14/2/2023;431.27;Direct_B2B;Government;12;26.92;5
AST001842;19/4/2023;744.49;Direct_B2B;Education;12;17.29;5
AST001843;15/9/2023;498.2;Export;Enterprise;12;24.77;5
AST001844;25/5/2023;565.23;Direct_B2B;Government;12;17.74;5
AST001846;11/8/2022;296.85;Retail_Partner;SMB;12;21.18;5
AST001848;3/5/2022;256.19;Retail_Partner;SMB;6;8.76;5
AST001849;8/4/2022;2998.15;Direct_B2B;SMB;12;49.34;5
AST001855;19/9/2021;153.77;Retail_Partner;Education;12;20.56;4.8
AST001856;1/10/2022;171.94;Direct_B2B;Government;12;22.77;4.8
AST001859;12/3/2024;968.97;Online_Marketplace;Enterprise;6;16.9;5
AST001861;23/9/2021;1536.92;Auction;Enterprise;6;42.08;5
AST001862;23/5/2024;465.05;Direct_B2B;Education;12;8.76;5
AST001863;3/1/2024;2609.05;Direct_B2B;Enterprise;6;46.31;5
AST001864;14/4/2024;349.51;Retail_Partner;Enterprise;12;8.56;5
AST001865;24/3/2023;525.92;Online_Marketplace;Consumer;6;13.95;4.8
AST001866;27/1/2022;508.09;Direct_B2B;Education;6;16.51;4.4
AST001867;13/3/2023;439.16;Direct_B2B;Enterprise;12;14.9;5
AST001868;15/4/2022;418.09;Auction;Enterprise;6;17.71;5
AST001870;16/4/2024;653.06;Retail_Partner;Education;12;15.85;4.9
AST001871;25/5/2021;238.08;Direct_B2B;SMB;12;20.77;5
AST001872;17/3/2024;511.06;Auction;Government;6;28.38;5
AST001875;14/8/2022;546.61;Direct_B2B;Enterprise;12;16.64;4.6
AST001878;12/11/2023;2271.54;Online_Marketplace;Enterprise;6;54.51;4.3
AST001879;30/10/2022;221.01;Online_Marketplace;Consumer;6;16.55;5
AST001881;4/4/2022;240.43;Auction;Enterprise;6;19.24;4.7
AST001882;30/1/2023;474.44;Online_Marketplace;Education;6;20.95;4.8
AST001885;10/1/2022;456.53;Online_Marketplace;Enterprise;6;21.56;5
AST001887;14/4/2022;1942.93;Direct_B2B;Enterprise;12;49.49;4.9
AST001888;29/9/2023;875.2;Retail_Partner;SMB;12;17.15;5
AST001889;23/9/2024;600.42;Online_Marketplace;Enterprise;6;29.98;4.7
AST001890;4/9/2022;2383.81;Retail_Partner;SMB;6;59.04;5
AST001894;5/7/2022;572.6;Retail_Partner;Enterprise;12;15.89;4.6
AST001900;17/5/2021;292.55;Direct_B2B;SMB;12;24.82;4.6
AST001902;19/11/2023;731.03;Online_Marketplace;Enterprise;6;15.06;4.9
AST001903;10/8/2023;268.79;Direct_B2B;Enterprise;12;20.63;4.7
AST001904;30/10/2021;194.7;Online_Marketplace;Education;6;19.1;4.8
AST001905;23/10/2021;466;Auction;Enterprise;6;16.13;5
AST001906;30/12/2022;649.8;Direct_B2B;SMB;12;15.8;4.8
AST001907;20/9/2023;643.96;Auction;Consumer;6;13.7;5
AST001908;22/10/2022;258.69;Online_Marketplace;Enterprise;3;8.32;3.6
AST001913;12/9/2023;608.14;Retail_Partner;Enterprise;12;15.3;5
AST001914;1/9/2020;171.48;Retail_Partner;Enterprise;6;22.74;4.6
AST001916;29/9/2022;261.13;Export;Enterprise;12;23.52;5
AST001918;19/11/2022;202.97;Export;Government;12;16.47;5
AST001922;1/8/2021;374.02;Direct_B2B;Enterprise;6;13.12;4.5
AST001923;27/3/2022;493.78;Retail_Partner;SMB;12;14.62;5
AST001924;10/11/2021;384.78;Online_Marketplace;Enterprise;6;22.29;4.7
AST001925;31/8/2023;379.34;Auction;Enterprise;6;11.12;5
AST001926;11/8/2023;372.85;Direct_B2B;Education;6;6.67;5
AST001927;22/3/2022;464.41;Online_Marketplace;Consumer;6;17.32;5
AST001928;20/8/2022;401.72;Direct_B2B;SMB;12;16.62;5
AST001929;15/8/2024;616.21;Auction;Education;6;25.05;5
AST001933;14/7/2023;294.7;Online_Marketplace;Enterprise;6;9.74;4.2
AST001934;9/4/2022;411.23;Retail_Partner;Education;12;28.33;5
AST001935;4/8/2022;161.77;Direct_B2B;SMB;12;23.8;5
AST001937;30/12/2021;398.84;Auction;Enterprise;3;16.04;5
AST001938;19/6/2020;329.67;Online_Marketplace;Education;3;17.22;5
AST001941;7/4/2022;239.81;Direct_B2B;Enterprise;6;10.83;5
AST001943;10/10/2023;340.14;Auction;Consumer;3;11.3;4.4
AST001944;21/7/2022;164.88;Direct_B2B;Enterprise;12;19.06;5
AST001945;22/8/2022;238.81;Export;Enterprise;6;11.21;5
AST001947;24/8/2021;148.77;Direct_B2B;Government;12;16.66;5
AST001951;27/3/2021;429.97;Direct_B2B;Education;6;12.52;4.7
AST001953;16/5/2023;233.96;Online_Marketplace;SMB;6;10.38;5
AST001955;30/9/2021;483.96;Direct_B2B;Enterprise;6;16.14;4.4
AST001956;3/1/2022;248.85;Online_Marketplace;Enterprise;6;20.14;4.8
AST001958;26/12/2022;374.11;Export;Consumer;12;27.75;5
AST001959;14/10/2021;234.18;Online_Marketplace;SMB;3;20.35;4.4
AST001960;21/11/2021;1562.72;Direct_B2B;Enterprise;12;51.64;4.8
AST001961;12/4/2021;327.2;Online_Marketplace;Enterprise;3;17.52;4.6
AST001962;19/3/2024;533.33;Retail_Partner;Government;12;28.48;5
AST001963;18/12/2022;251.37;Auction;Government;6;21.99;4.8
AST001964;24/6/2021;214.8;Online_Marketplace;Enterprise;6;22.28;5
AST001966;6/11/2022;602.41;Export;Education;12;21.26;5
AST001968;18/1/2022;1348.81;Retail_Partner;Enterprise;12;50.85;5
AST001969;1/3/2021;323.45;Export;Education;6;12.62;4.8
AST001970;15/7/2022;357.39;Retail_Partner;Enterprise;6;18;5
AST001971;19/12/2021;460.92;Direct_B2B;SMB;12;22.56;5
AST001972;28/7/2021;1441.45;Retail_Partner;Enterprise;12;43.82;4.6
AST001973;28/9/2022;444.54;Direct_B2B;Enterprise;12;20.52;4.8
AST001974;19/10/2022;262.02;Auction;Enterprise;3;6.98;4.2
AST001976;2/7/2021;303.99;Direct_B2B;Consumer;6;29.29;4.3
AST001980;20/10/2022;537.21;Retail_Partner;SMB;6;13.67;5
AST001982;2/8/2020;331.11;Direct_B2B;SMB;6;14.36;4.9
AST001983;27/8/2022;457.28;Direct_B2B;SMB;6;12.6;4.8
AST001989;3/5/2022;566.85;Online_Marketplace;SMB;3;14.75;4.3
AST001990;27/5/2023;390.41;Direct_B2B;SMB;12;12.2;5
AST001991;21/7/2021;155.79;Direct_B2B;Enterprise;6;23.55;4.5
AST001994;7/10/2023;716.97;Online_Marketplace;Enterprise;6;13.36;4.7
AST001996;22/9/2022;227.22;Online_Marketplace;SMB;6;18.79;5
AST001997;16/11/2020;207.08;Export;Education;6;11.22;4
AST002001;3/2/2022;483.6;Direct_B2B;Enterprise;12;13.17;5
AST002002;28/3/2020;1099.33;Direct_B2B;Enterprise;6;54.33;4.7
AST002003;23/12/2021;304.03;Direct_B2B;Enterprise;6;26.74;4.3
AST002006;9/9/2020;260.34;Auction;Enterprise;3;27.14;4.2
AST002008;30/4/2023;2382.5;Retail_Partner;SMB;12;44.45;5
AST002009;9/9/2023;1995.34;Online_Marketplace;Enterprise;6;59.91;4.5
AST002010;6/12/2021;433.96;Online_Marketplace;Government;6;16.94;5
AST002015;20/6/2021;1301.05;Retail_Partner;Enterprise;6;46.38;4.9
AST002016;27/12/2021;453.92;Direct_B2B;SMB;6;12.18;4.6
AST002017;23/8/2020;214.19;Direct_B2B;Education;6;29.65;4.3
AST002020;17/4/2021;247.79;Direct_B2B;Enterprise;6;27.03;4.4
AST002021;12/5/2022;178.8;Direct_B2B;Enterprise;12;18.51;5
AST002026;23/6/2021;329.64;Online_Marketplace;Enterprise;3;25.58;4.5
AST002029;29/3/2024;711.33;Auction;SMB;6;13.87;5
AST002030;26/9/2022;2396.21;Online_Marketplace;Government;6;41.12;5
AST002036;17/7/2022;2530.58;Online_Marketplace;Enterprise;6;45.22;5
AST002037;10/7/2023;319.83;Retail_Partner;Enterprise;12;6.88;5
AST002038;2/5/2021;1295.42;Auction;Enterprise;6;53.11;4.9
AST002041;8/1/2023;485.61;Retail_Partner;Enterprise;12;26.06;5
AST002042;29/7/2023;239.76;Retail_Partner;SMB;12;10.67;5
AST002045;9/9/2024;3264.92;Retail_Partner;Enterprise;12;54.76;4.9
AST002047;8/2/2022;183.77;Retail_Partner;Enterprise;12;19.07;5
AST002048;13/8/2022;2110.18;Retail_Partner;Government;12;53.63;5
AST002049;8/12/2021;222.09;Retail_Partner;SMB;12;18.13;5
AST002055;15/7/2024;443.03;Export;Enterprise;12;24.85;4.8
AST002056;14/8/2023;506.06;Online_Marketplace;Enterprise;6;13.6;5
AST002057;17/11/2022;489.58;Direct_B2B;SMB;12;13.21;5
AST002058;2/7/2020;365.92;Retail_Partner;SMB;6;14.26;5
AST002060;4/4/2023;387.43;Retail_Partner;Education;6;15.02;4.1
AST002061;8/3/2022;329.65;Direct_B2B;SMB;12;15.3;4.8
AST002067;25/5/2021;1676.58;Retail_Partner;Enterprise;12;58.92;5
AST002068;17/10/2024;567.82;Retail_Partner;SMB;12;20.71;5
AST002069;22/7/2024;264.6;Retail_Partner;Education;12;22.5;5
AST002070;1/12/2023;473.6;Online_Marketplace;SMB;6;24.89;5
AST002073;19/6/2021;216.22;Direct_B2B;SMB;6;25.24;4.9
AST002074;2/11/2023;482.28;Retail_Partner;Enterprise;12;29.29;5
AST002076;4/11/2023;2793.85;Direct_B2B;Enterprise;12;48.86;5
AST002077;1/9/2024;2939.43;Direct_B2B;SMB;12;41.23;5
AST002082;16/2/2022;347.02;Retail_Partner;Enterprise;12;14.75;5
AST002083;10/1/2021;233.55;Online_Marketplace;Enterprise;3;27.04;4.4
AST002084;11/8/2023;466.13;Direct_B2B;Enterprise;12;29.51;5
AST002085;29/6/2022;322.48;Direct_B2B;Education;12;25.7;4.5
AST002086;5/6/2021;2052.43;Retail_Partner;SMB;12;46.75;5
AST002088;6/10/2022;1557.9;Online_Marketplace;SMB;3;47.43;5
AST002089;10/7/2023;848.06;Direct_B2B;Education;12;15.19;5
AST002090;2/7/2022;2048.66;Retail_Partner;Enterprise;12;54.42;4.9
AST002091;27/8/2022;1822.08;Direct_B2B;Enterprise;12;48.6;5
AST002092;28/3/2021;378.82;Direct_B2B;Enterprise;6;15.09;4.5
AST002096;14/11/2022;209.52;Online_Marketplace;Government;6;20.61;5
AST002097;14/10/2023;497.76;Direct_B2B;Education;12;15.79;4.7
AST002098;15/6/2022;297.85;Online_Marketplace;Education;3;29.89;4.9
AST002099;16/1/2022;388.96;Auction;Education;3;14.23;4.3
AST002104;8/7/2022;438.46;Auction;Enterprise;6;17.82;4.9
AST002107;7/4/2024;965.17;Export;Education;12;15.73;5
AST002110;2/10/2020;275.5;Auction;Enterprise;3;14.37;4.1
AST002113;4/8/2023;382.15;Direct_B2B;Education;12;8.86;5
AST002114;2/5/2022;250.03;Retail_Partner;SMB;6;21.2;4.6
AST002117;4/8/2023;661.77;Direct_B2B;Enterprise;12;16.43;5
AST002118;7/10/2022;628.24;Online_Marketplace;Government;6;16.29;4.9
AST002119;18/2/2020;306.7;Retail_Partner;Enterprise;6;12.87;5
AST002121;13/3/2023;439.52;Auction;SMB;6;24.07;5
AST002122;1/8/2023;2479.47;Direct_B2B;Enterprise;12;52.79;5
AST002123;2/12/2023;864.56;Retail_Partner;Enterprise;12;14.72;5
AST002124;25/5/2023;250.73;Direct_B2B;Enterprise;12;19.75;4.9
AST002127;5/10/2021;400.61;Direct_B2B;Education;6;24.91;4.9
AST002128;15/8/2023;667.65;Auction;Enterprise;6;13.34;4.7
AST002129;18/11/2020;1330.2;Export;Consumer;12;40.22;5
AST002130;26/6/2021;185.31;Auction;Government;3;10.74;5
AST002131;29/7/2024;241.46;Online_Marketplace;Enterprise;6;23.43;4.9
AST002132;4/5/2022;202.6;Direct_B2B;Enterprise;12;17.79;5
AST002133;7/1/2023;467.17;Retail_Partner;SMB;12;20.98;5
AST002134;30/5/2023;809.67;Direct_B2B;Education;12;12.96;5
AST002136;25/3/2022;544.15;Export;Education;6;13.06;4.2
AST002137;26/1/2023;307.22;Direct_B2B;Government;12;22.45;4.6
AST002138;13/3/2021;354.67;Retail_Partner;Government;6;12.85;4.6
AST002140;18/11/2022;323.73;Export;Enterprise;12;23.48;4.9
AST002141;10/11/2021;430.25;Direct_B2B;Enterprise;12;12.35;5
AST002142;16/11/2020;352.3;Online_Marketplace;Enterprise;3;12.61;4.8
AST002144;21/3/2023;549.24;Online_Marketplace;Enterprise;6;17.97;4.8
AST002145;23/7/2023;251.68;Direct_B2B;Education;12;8.32;5
AST002147;21/4/2022;352.21;Direct_B2B;SMB;12;21.8;5
AST002148;27/4/2022;449.38;Online_Marketplace;SMB;6;24.57;4.9
AST002150;14/10/2023;708.85;Direct_B2B;SMB;12;14.72;5
AST002151;12/6/2022;217.97;Auction;Enterprise;6;23.5;5
AST002152;23/3/2024;846.67;Direct_B2B;Enterprise;12;16.7;5
AST002154;25/4/2021;212.99;Retail_Partner;SMB;12;25.26;4.9
AST002155;12/11/2022;414.54;Direct_B2B;SMB;6;14.63;4.9
AST002161;1/12/2022;715.82;Auction;SMB;6;13.28;5
AST002164;16/1/2020;270.01;Direct_B2B;Consumer;6;23.88;4.6
AST002165;10/11/2023;536.26;Export;Enterprise;12;10.55;5
AST002166;1/12/2022;713.79;Retail_Partner;Enterprise;12;15.77;5
AST002167;15/5/2024;688.01;Direct_B2B;Consumer;12;17.94;5
AST002168;28/11/2020;237.86;Retail_Partner;Enterprise;6;15.95;4.5
AST002169;8/8/2022;223.64;Online_Marketplace;Enterprise;3;8.95;4.8
AST002170;17/5/2023;469.72;Auction;SMB;6;12.11;5
AST002171;20/3/2022;428.74;Direct_B2B;Enterprise;12;15.87;4.8
AST002172;22/12/2020;325.92;Direct_B2B;Enterprise;6;23.09;5
AST002174;1/6/2022;228.77;Online_Marketplace;SMB;6;23.04;4.8
AST002175;27/9/2020;1402.71;Online_Marketplace;Government;6;52.54;4.8
AST002177;22/2/2020;209.68;Retail_Partner;Enterprise;6;26.45;4.8
AST002178;9/11/2023;378.78;Direct_B2B;Government;12;11.28;4.7
AST002180;13/7/2022;391.29;Online_Marketplace;Education;6;13.49;5
AST002184;26/3/2023;642.96;Online_Marketplace;Enterprise;6;16.29;4.9
AST002186;18/12/2022;355.36;Direct_B2B;SMB;12;20.31;4.8
AST002187;15/9/2023;403.21;Direct_B2B;Consumer;12;26.02;4.5
AST002189;13/7/2020;1000.96;Retail_Partner;Enterprise;12;44.72;5
AST002190;27/6/2022;615.53;Direct_B2B;Enterprise;6;27.59;4.7
AST002191;27/7/2020;173.91;Retail_Partner;SMB;6;24.51;4.4
AST002192;15/11/2023;802.5;Retail_Partner;Education;12;15.05;5
AST002193;12/4/2022;524.97;Direct_B2B;SMB;12;17.62;5
AST002194;21/9/2023;349.57;Retail_Partner;SMB;12;26.61;5
AST002195;31/7/2022;668.71;Online_Marketplace;Government;6;12.36;4.8
AST002200;24/3/2021;301.24;Direct_B2B;SMB;12;24.16;5
AST002202;19/11/2022;236.45;Auction;SMB;6;18.48;5
AST002205;1/10/2022;316.02;Direct_B2B;SMB;12;27.37;5
AST002207;3/11/2023;2781.63;Auction;Enterprise;6;52.65;5
AST002208;14/2/2023;570.51;Export;Consumer;12;13.66;5
AST002209;17/8/2022;634.3;Auction;Enterprise;6;14.19;4.8
AST002210;1/7/2022;389.63;Direct_B2B;Enterprise;12;27.76;5
AST002214;4/11/2021;355.08;Direct_B2B;Enterprise;6;27.85;4.8
AST002217;23/6/2022;1949.64;Retail_Partner;Enterprise;12;58.69;5
AST002218;3/4/2022;361.81;Retail_Partner;Enterprise;6;12.32;4.8
AST002222;24/2/2020;271.69;Direct_B2B;SMB;6;13.42;4.6
AST002223;2/9/2022;663.22;Online_Marketplace;Consumer;6;13.92;5
AST002224;20/6/2021;295.36;Direct_B2B;Education;6;12.8;4.7
AST002227;31/10/2022;1694.35;Retail_Partner;Education;12;50.57;4.5
AST002232;30/6/2023;390.17;Auction;SMB;6;29.79;5
AST002233;6/12/2023;2629.45;Retail_Partner;SMB;12;53.29;5
AST002235;24/2/2022;452.01;Direct_B2B;SMB;12;13.66;5
AST002236;22/7/2023;434.96;Direct_B2B;Enterprise;12;24.98;5
AST002237;20/9/2022;401.13;Retail_Partner;SMB;12;13.93;5
AST002238;8/1/2024;947.18;Retail_Partner;Enterprise;12;28.17;5
AST002239;22/4/2020;274.73;Retail_Partner;Education;6;14.43;4.8
AST002241;20/6/2024;412.35;Online_Marketplace;Enterprise;6;11.94;4.8
AST002242;26/10/2021;406.96;Online_Marketplace;Education;3;15.69;4.6
AST002243;18/9/2022;1848.9;Online_Marketplace;Enterprise;6;45.58;5
AST002244;10/9/2023;619.4;Direct_B2B;Enterprise;12;24.56;5
AST002246;25/9/2022;390.97;Direct_B2B;Education;6;26.8;4.6
AST002247;5/5/2022;383.9;Retail_Partner;Enterprise;12;23.88;5
AST002248;25/2/2024;769.39;Direct_B2B;SMB;12;14.09;4.9
AST002249;11/7/2023;489.48;Online_Marketplace;Enterprise;6;13.21;5
AST002250;7/12/2020;517.54;Export;Enterprise;6;12.31;4.6
AST002251;6/10/2022;634.86;Direct_B2B;Enterprise;12;16.88;5
AST002252;5/8/2024;249.77;Auction;Enterprise;6;19.76;5
AST002254;9/11/2023;799.82;Online_Marketplace;Enterprise;6;12.98;5
AST002257;27/5/2022;133.19;Auction;Enterprise;6;21.9;5
AST002258;6/7/2020;301.72;Retail_Partner;Enterprise;6;14.7;4.7
AST002262;10/7/2020;242.37;Auction;Enterprise;3;15.18;4.4
AST002264;16/7/2023;674.84;Direct_B2B;Enterprise;6;14.94;5
AST002265;28/7/2023;392.59;Direct_B2B;Government;12;20.75;5
AST002266;25/5/2020;242.64;Direct_B2B;Enterprise;6;12.7;4
AST002267;12/4/2024;399.65;Retail_Partner;Education;12;29.22;5
AST002268;19/4/2021;175.91;Online_Marketplace;SMB;3;11.54;4.4
AST002269;27/8/2023;704.13;Online_Marketplace;Enterprise;6;13.87;4.4
AST002270;29/10/2021;311.68;Direct_B2B;SMB;12;22.66;5
AST002271;17/10/2021;421.65;Online_Marketplace;SMB;3;22.48;4.6
AST002272;13/7/2022;364.61;Online_Marketplace;Government;3;16.66;4.6
AST002273;29/8/2022;560.57;Online_Marketplace;Education;6;14.76;4.8
AST002274;27/6/2023;476.51;Direct_B2B;SMB;12;27.85;5
AST002275;26/4/2022;184.47;Online_Marketplace;Enterprise;6;19.29;4.5
AST002276;29/4/2023;872.92;Online_Marketplace;Enterprise;6;14.53;5
AST002278;6/6/2023;321.73;Auction;Enterprise;6;24.3;5
AST002279;9/10/2021;475.07;Direct_B2B;Enterprise;12;12.72;5
AST002281;27/11/2020;328.88;Retail_Partner;Consumer;6;25.71;4.5
AST002284;27/6/2024;785.48;Retail_Partner;Enterprise;12;15;5
AST002287;10/1/2024;639.98;Retail_Partner;SMB;12;7.44;5
AST002289;6/10/2023;582.95;Direct_B2B;Government;12;15.51;4.7
AST002291;9/10/2022;2241.91;Direct_B2B;Enterprise;12;47.22;5
AST002292;24/8/2024;3398.45;Online_Marketplace;Enterprise;6;41.06;5
AST002293;4/3/2022;294.4;Online_Marketplace;SMB;6;28.14;5
AST002294;29/8/2024;516.09;Online_Marketplace;Enterprise;6;26.52;5
AST002295;10/1/2022;468.77;Auction;SMB;3;14.08;4.4
AST002297;1/5/2022;611.78;Auction;SMB;6;27.19;5
AST002298;25/8/2020;228.79;Online_Marketplace;Enterprise;3;20.07;4.2
AST002299;21/11/2020;393.22;Retail_Partner;Enterprise;6;15.94;5
AST002300;17/9/2023;670.7;Online_Marketplace;SMB;6;16.59;5
AST002301;24/7/2023;210.09;Retail_Partner;Government;12;20.54;5
AST002304;24/10/2022;358.78;Auction;Education;3;8.43;5
AST002306;10/8/2024;813.82;Online_Marketplace;SMB;6;13.31;5
AST002308;19/10/2023;615.49;Direct_B2B;Government;12;27.37;4.8
AST002310;18/7/2020;1476.55;Online_Marketplace;Education;6;41.98;5
AST002312;17/4/2020;1282.18;Online_Marketplace;SMB;6;44.45;4.8
AST002313;25/6/2023;678.44;Auction;Enterprise;6;13.56;5
AST002314;27/8/2023;3466.27;Direct_B2B;Enterprise;12;52.12;5
AST002315;11/9/2024;863.8;Direct_B2B;Enterprise;12;16.58;5
AST002316;22/2/2023;2338.91;Auction;Education;6;51.62;4.9
AST002320;20/4/2020;1212.68;Online_Marketplace;SMB;3;40.08;4.1
AST002321;30/3/2023;293.06;Online_Marketplace;Education;3;25.97;4.5
AST002322;25/6/2020;352.5;Direct_B2B;SMB;6;12.31;4.8
AST002323;23/6/2020;244.35;Auction;Enterprise;3;22.9;5
AST002325;2/7/2024;977.63;Export;SMB;12;16.31;4.9
AST002326;6/11/2021;509;Retail_Partner;SMB;12;12.37;5
AST002327;5/5/2022;422.07;Direct_B2B;Enterprise;6;16.49;5
AST002329;13/1/2021;458.09;Auction;Government;3;13.14;4.7
AST002330;7/11/2020;382.19;Direct_B2B;Enterprise;6;17.28;4.6
AST002331;1/12/2020;329.38;Auction;Enterprise;3;13.54;4.4
AST002334;6/5/2021;1182.82;Online_Marketplace;Enterprise;6;56.17;5
AST002337;2/2/2021;203.38;Retail_Partner;Education;6;8.7;4.4
AST002339;6/3/2021;285.67;Direct_B2B;Enterprise;12;28.37;5
AST002340;25/8/2020;276.73;Direct_B2B;Enterprise;6;15.36;4.9
AST002341;26/8/2023;226.47;Online_Marketplace;Education;6;22.57;5
AST002342;17/11/2021;560.61;Auction;SMB;3;16.64;5
AST002344;30/3/2020;236.39;Online_Marketplace;Enterprise;3;17.22;4.5
AST002346;22/1/2021;1578.51;Auction;Education;6;43.25;5
AST002348;9/2/2023;303.83;Online_Marketplace;Enterprise;6;11.31;4.7
AST002350;4/7/2021;306.77;Direct_B2B;Enterprise;6;25.2;5
AST002351;26/1/2024;2667.04;Auction;Enterprise;6;56.11;4.7
AST002353;15/11/2023;1095.2;Retail_Partner;Government;12;14.92;5
AST002354;8/8/2022;643.14;Auction;Education;6;13.05;5
AST002355;4/11/2021;2404.21;Export;SMB;12;54.89;5
AST002356;5/9/2024;637.89;Direct_B2B;Education;12;26.99;5
AST002357;23/4/2023;286.06;Online_Marketplace;Enterprise;6;11.75;4.8
AST002359;26/9/2022;279.04;Direct_B2B;Education;12;17.96;5
AST002363;29/11/2020;293.03;Online_Marketplace;SMB;6;28.15;4.5
AST002365;24/7/2020;252.32;Online_Marketplace;SMB;3;21.58;5
AST002366;22/8/2022;362.61;Direct_B2B;Government;12;23.58;5
AST002368;1/8/2022;312.48;Direct_B2B;Enterprise;12;23.46;5
AST002371;24/12/2022;201.91;Retail_Partner;Education;12;17.95;5
AST002373;17/7/2024;578.68;Retail_Partner;SMB;12;27.65;4.7
AST002374;18/8/2022;400.93;Export;Education;12;13.27;4.8
AST002375;14/8/2022;1961.16;Direct_B2B;Education;12;49.66;4.8
AST002376;20/7/2020;331.79;Online_Marketplace;Enterprise;6;26.15;5
AST002379;3/11/2024;956.06;Export;Enterprise;12;24.52;4.7
AST002380;27/12/2023;656.36;Export;Enterprise;12;22.72;5
AST002381;24/1/2024;325.72;Online_Marketplace;Enterprise;6;9.22;5
AST002382;16/9/2022;481.01;Retail_Partner;SMB;12;26.76;5
AST002383;11/6/2023;635.19;Direct_B2B;Consumer;12;12.36;5
AST002386;6/2/2024;334.38;Online_Marketplace;Enterprise;6;11.43;4.4
AST002390;29/9/2020;212.91;Direct_B2B;Consumer;6;14.7;4.5
AST002391;8/9/2020;263.41;Auction;SMB;3;16.08;5
AST002394;1/10/2021;259.72;Direct_B2B;Government;6;26.65;4.6
AST002395;6/1/2021;1411.71;Export;SMB;6;46.68;4.9
AST002397;22/8/2024;605.73;Retail_Partner;Enterprise;12;17.61;5
AST002398;18/1/2023;350.95;Online_Marketplace;SMB;3;10.53;4.1
AST002401;3/12/2022;266.85;Online_Marketplace;Enterprise;6;8.7;4.9
AST002403;25/7/2020;255.99;Online_Marketplace;Education;3;16.11;4.2
AST002405;30/3/2023;399.88;Online_Marketplace;Enterprise;6;25.08;4.4
AST002407;19/2/2024;781.44;Export;Enterprise;12;14.07;4.9
AST002408;13/7/2022;425.1;Direct_B2B;SMB;12;25.76;5
AST002409;18/11/2023;902.27;Export;Enterprise;12;17.71;5
AST002411;15/3/2023;382.42;Retail_Partner;SMB;6;6.5;4.6
AST002414;18/9/2023;250.41;Online_Marketplace;Education;6;10.31;4.7
AST002415;17/6/2022;390.56;Retail_Partner;Enterprise;12;15.11;5
AST002418;5/9/2021;113.57;Retail_Partner;Enterprise;6;23.92;4.5
AST002419;4/5/2022;399.62;Export;Enterprise;6;12.87;4.7
AST002420;21/10/2020;148.13;Direct_B2B;SMB;12;23.91;5
AST002421;6/11/2020;417.07;Retail_Partner;Enterprise;6;12.17;4.1
AST002423;4/9/2022;351.82;Auction;SMB;3;9.6;4.7
AST002425;27/9/2022;509.49;Retail_Partner;Education;12;23;5
AST002426;1/4/2022;2351.97;Online_Marketplace;SMB;6;51.54;5
AST002428;9/12/2023;1092.92;Online_Marketplace;Enterprise;6;15.38;5
AST002434;6/6/2024;231.76;Direct_B2B;Education;12;8.81;5
AST002437;17/1/2023;261.36;Direct_B2B;Enterprise;6;19.39;5
AST002438;4/8/2022;231.9;Retail_Partner;Enterprise;12;21.51;4.8
AST002441;27/4/2021;370.08;Online_Marketplace;Enterprise;6;16.85;5
AST002442;11/9/2020;1007.3;Retail_Partner;Consumer;6;53.77;4.4
AST002446;27/5/2022;199.91;Direct_B2B;Education;6;10.64;4.6
AST002447;20/12/2023;657.53;Online_Marketplace;SMB;6;14.22;5
