asset_id,equipment_type,region,carbon_savings_kg,lifecycle_extension_years,refurbishment_success
ITAD-001989,Server,Europe,1124.39,3.06,True
ITAD-001990,Printer,Asia Pacific,42.86,0.0,False
ITAD-001991,Desktop,Asia Pacific,348.39,0.5,False
ITAD-001992,Tablet,Europe,45.41,1.1,False
ITAD-001993,Tablet,North America,71.68,2.1,True
ITAD-001994,Smartphone,Latin America,8.73,0.0,False
ITAD-001995,Printer,North America,297.18,2.64,True
ITAD-001996,Tablet,Asia Pacific,60.1,1.01,False
ITAD-001997,Monitor,Asia Pacific,193.13,1.97,True
ITAD-001998,Laptop,Asia Pacific,207.2,3.12,True
ITAD-001999,Server,Middle East & Africa,864.0,3.02,True
ITAD-002000,Tablet,Asia Pacific,14.91,0.0,False
ITAD-002001,Printer,Asia Pacific,57.09,0.0,False
ITAD-002002,Monitor,Europe,140.77,3.3,True
ITAD-002003,Smartphone,North America,31.47,2.7,True
ITAD-002004,Laptop,North America,219.29,3.43,True
ITAD-002005,Laptop,Latin America,223.6,0.54,False
ITAD-002006,Monitor,North America,176.06,1.78,True
ITAD-002007,Tablet,Asia Pacific,64.48,2.75,True
ITAD-002008,Server,Latin America,1084.08,2.98,True
ITAD-002009,Smartphone,Latin America,66.87,2.63,True
ITAD-002010,Desktop,North America,445.77,2.97,True
ITAD-002011,Laptop,North America,192.94,0.79,False
ITAD-002012,Smartphone,North America,41.96,3.18,True
ITAD-002013,Tablet,Europe,62.84,1.66,True
ITAD-002014,Desktop,Europe,322.39,3.44,True
ITAD-002015,Server,Latin America,1122.32,1.65,True
ITAD-002016,Server,Latin America,799.78,1.08,False
ITAD-002017,Monitor,North America,161.98,3.25,True
ITAD-002018,Tablet,Asia Pacific,99.95,0.72,False
ITAD-002019,Desktop,Asia Pacific,495.15,1.67,False
ITAD-002020,Printer,Asia Pacific,197.92,2.49,True
ITAD-002021,Laptop,Asia Pacific,183.97,2.4,True
ITAD-002022,Monitor,Asia Pacific,167.83,1.61,False
ITAD-002023,Laptop,Middle East & Africa,245.25,1.63,True
ITAD-002024,Server,Asia Pacific,651.17,1.76,True
ITAD-002025,Laptop,Asia Pacific,284.26,2.08,True
ITAD-002026,Monitor,North America,124.57,2.47,True
ITAD-002027,Smartphone,North America,29.81,2.21,True
ITAD-002028,Desktop,Asia Pacific,413.5,2.95,True
ITAD-002029,Server,Latin America,1163.57,2.79,True
ITAD-002030,Tablet,Europe,13.31,0.0,False
ITAD-002031,Desktop,Europe,338.46,2.26,True
ITAD-002032,Server,Asia Pacific,1002.09,1.48,False
ITAD-002033,Desktop,Europe,302.41,1.72,True
ITAD-002034,Desktop,Europe,329.34,1.72,True
ITAD-002035,Tablet,Europe,60.08,2.93,True
ITAD-002036,Desktop,Middle East & Africa,366.42,1.89,True
ITAD-002037,Tablet,North America,50.19,2.55,True
ITAD-002038,Tablet,North America,67.96,2.7,True
ITAD-002039,Laptop,Europe,245.66,1.4,False
ITAD-002040,Tablet,Asia Pacific,51.36,1.62,True
ITAD-002041,Monitor,Asia Pacific,131.33,0.8,False
ITAD-002042,Server,Latin America,1043.16,2.78,True
ITAD-002043,Smartphone,North America,48.61,2.4,False
ITAD-002044,Laptop,North America,256.93,2.9,True
ITAD-002045,Smartphone,Asia Pacific,32.49,2.46,True
ITAD-002046,Monitor,Asia Pacific,156.17,1.93,True
ITAD-002047,Monitor,Europe,247.07,1.47,False
ITAD-002048,Laptop,Latin America,315.31,2.25,True
ITAD-002049,Laptop,North America,243.37,2.92,True
ITAD-002050,Desktop,North America,429.63,1.4,False
ITAD-002051,Server,Asia Pacific,736.74,2.33,True
ITAD-002052,Laptop,Europe,307.12,2.68,True
ITAD-002053,Smartphone,Asia Pacific,53.47,2.47,True
ITAD-002054,Printer,Asia Pacific,147.67,3.48,True
ITAD-002055,Smartphone,North America,25.15,3.06,True
ITAD-002056,Smartphone,Europe,54.47,2.22,True
ITAD-002057,Smartphone,North America,47.63,3.13,True
ITAD-002058,Server,Asia Pacific,986.28,1.68,True
ITAD-002059,Smartphone,Europe,3.53,0.0,False
ITAD-002060,Desktop,Asia Pacific,313.8,1.97,True
ITAD-002061,Monitor,North America,218.79,2.72,True
ITAD-002062,Smartphone,North America,62.74,3.04,True
ITAD-002063,Server,North America,927.84,1.45,False
ITAD-002064,Monitor,North America,175.5,2.02,True
ITAD-002065,Server,North America,1215.3,1.72,True
ITAD-002066,Laptop,Europe,197.7,2.22,True
ITAD-002067,Desktop,North America,445.27,1.79,True
ITAD-002068,Server,North America,662.23,1.73,True
ITAD-002069,Desktop,Asia Pacific,403.26,3.09,True
ITAD-002070,Laptop,North America,251.94,1.56,True
ITAD-002071,Desktop,Asia Pacific,371.86,1.53,True
ITAD-002072,Monitor,Europe,150.2,3.15,True
ITAD-002073,Tablet,Europe,91.03,2.41,True
ITAD-002074,Desktop,Europe,429.17,2.9,True
ITAD-002075,Server,Europe,768.53,1.79,True
ITAD-002076,Server,Europe,1201.0,3.5,True
ITAD-002077,Smartphone,Europe,51.27,1.52,True
ITAD-002078,Tablet,North America,90.88,1.69,True
ITAD-002079,Server,North America,1138.11,3.31,True
ITAD-002080,Monitor,North America,210.79,1.32,False
ITAD-002081,Laptop,North America,190.81,1.54,True
ITAD-002082,Printer,Europe,190.38,1.56,True
ITAD-002083,Desktop,Asia Pacific,374.43,2.19,True
ITAD-002084,Smartphone,Europe,66.67,1.08,False
ITAD-002085,Server,Europe,684.54,3.43,True
ITAD-002086,Tablet,Europe,58.43,3.17,True
ITAD-002087,Server,North America,1187.24,1.49,False
ITAD-002088,Printer,North America,267.42,1.01,False
ITAD-002089,Laptop,Europe,170.26,3.08,True
ITAD-002090,Laptop,North America,178.42,2.3,True
ITAD-002091,Smartphone,North America,19.16,2.24,True
ITAD-002092,Server,North America,821.49,2.52,True
ITAD-002093,Monitor,North America,208.48,3.19,True
ITAD-002094,Server,North America,677.77,3.17,True
ITAD-002095,Server,Asia Pacific,1082.08,2.6,True
ITAD-002096,Printer,Asia Pacific,174.06,2.31,True
ITAD-002097,Tablet,Europe,85.82,3.45,True
ITAD-002098,Desktop,Europe,370.56,2.63,True
ITAD-002099,Desktop,North America,370.87,2.03,True
ITAD-002100,Tablet,North America,51.32,3.41,True
ITAD-002101,Server,Europe,926.21,3.38,True
ITAD-002102,Laptop,North America,172.47,1.7,True
ITAD-002103,Printer,Europe,204.35,2.35,True
ITAD-002104,Desktop,North America,344.85,2.66,True
ITAD-002105,Smartphone,North America,50.18,2.58,True
ITAD-002106,Monitor,Europe,36.93,0.0,False
ITAD-002107,Server,Europe,1177.03,1.67,True
ITAD-002108,Laptop,Europe,227.86,1.85,True
ITAD-002109,Laptop,Europe,34.29,0.0,False
ITAD-002110,Laptop,Europe,43.58,0.0,False
ITAD-002111,Server,Asia Pacific,711.95,3.34,True
ITAD-002112,Server,Asia Pacific,1182.53,2.16,True
ITAD-002113,Server,Asia Pacific,691.88,2.55,True
ITAD-002114,Monitor,Europe,145.84,2.87,True
ITAD-002115,Smartphone,Europe,46.09,2.23,True
ITAD-002116,Tablet,North America,49.15,2.27,True
ITAD-002117,Desktop,North America,335.23,2.8,True
ITAD-002118,Monitor,Europe,189.64,1.26,False
ITAD-002119,Tablet,Asia Pacific,10.03,0.0,False
ITAD-002120,Desktop,North America,391.86,3.3,True
ITAD-002121,Monitor,Latin America,135.41,1.77,True
ITAD-002122,Laptop,Asia Pacific,214.0,2.76,True
ITAD-002123,Laptop,Latin America,273.75,3.27,True
ITAD-002124,Laptop,Middle East & Africa,207.04,1.26,False
ITAD-002125,Desktop,North America,391.47,3.08,True
ITAD-002126,Laptop,Europe,318.73,3.24,True
ITAD-002127,Tablet,Europe,85.56,2.21,True
ITAD-002128,Desktop,Europe,343.25,1.52,True
ITAD-002129,Smartphone,Europe,42.66,2.74,True
ITAD-002130,Desktop,Asia Pacific,80.67,0.0,False
ITAD-002131,Laptop,North America,321.22,2.33,True
ITAD-002132,Printer,Latin America,304.46,2.73,True
ITAD-002133,Tablet,Europe,84.45,1.88,True
ITAD-002134,Tablet,Asia Pacific,51.2,2.02,True
ITAD-002135,Monitor,Europe,172.7,2.11,True
ITAD-002136,Tablet,Europe,48.22,1.94,True
ITAD-002137,Printer,North America,150.41,2.92,True
ITAD-002138,Printer,Latin America,148.57,2.35,True
ITAD-002139,Laptop,Middle East & Africa,289.34,2.7,True
ITAD-002140,Server,Asia Pacific,1070.37,1.8,True
ITAD-002141,Smartphone,North America,56.37,1.43,False
ITAD-002142,Printer,Asia Pacific,198.78,2.42,True
ITAD-002143,Monitor,Europe,167.92,3.37,True
ITAD-002144,Smartphone,North America,34.18,1.87,True
ITAD-002145,Smartphone,Asia Pacific,5.28,0.0,False
ITAD-002146,Tablet,North America,78.27,3.36,True
ITAD-002147,Printer,North America,143.32,1.92,True
ITAD-002148,Tablet,North America,16.4,0.0,False
ITAD-002149,Tablet,Europe,82.38,3.24,True
ITAD-002150,Monitor,Europe,216.78,2.05,True
ITAD-002151,Server,North America,896.88,2.56,True
ITAD-002152,Smartphone,North America,61.41,3.1,True
ITAD-002153,Monitor,Asia Pacific,164.33,3.37,True
ITAD-002154,Server,Asia Pacific,1089.26,2.85,True
ITAD-002155,Monitor,North America,242.15,2.35,True
ITAD-002156,Laptop,North America,54.58,0.0,False
ITAD-002157,Tablet,North America,82.6,0.86,False
ITAD-002158,Server,Asia Pacific,809.75,1.32,False
ITAD-002159,Printer,North America,309.9,1.71,False
ITAD-002160,Laptop,Europe,44.9,0.0,False
ITAD-002161,Smartphone,Asia Pacific,55.47,2.87,True
ITAD-002162,Server,Europe,775.49,1.62,True
ITAD-002163,Server,Europe,802.49,3.16,True
ITAD-002164,Tablet,North America,9.43,0.0,False
ITAD-002165,Smartphone,Asia Pacific,38.3,2.0,True
ITAD-002166,Laptop,North America,187.53,3.08,True
ITAD-002167,Printer,Europe,174.72,2.99,True
ITAD-002168,Desktop,Asia Pacific,485.08,3.43,True
ITAD-002169,Smartphone,North America,38.72,1.52,True
ITAD-002170,Laptop,North America,326.44,1.53,True
ITAD-002171,Printer,North America,293.2,2.56,True
ITAD-002172,Monitor,Asia Pacific,163.62,2.78,True
ITAD-002173,Desktop,North America,439.48,2.48,False
ITAD-002174,Monitor,Europe,244.14,3.46,True
ITAD-002175,Tablet,North America,81.82,1.87,True
ITAD-002176,Monitor,North America,154.53,2.76,True
ITAD-002177,Desktop,North America,439.82,3.5,True
ITAD-002178,Printer,Europe,159.76,2.52,True
ITAD-002179,Tablet,Europe,57.68,2.29,True
ITAD-002180,Monitor,North America,173.7,1.86,True
ITAD-002181,Server,Europe,938.88,1.64,True
ITAD-002182,Tablet,North America,82.5,2.23,True
ITAD-002183,Printer,North America,253.85,2.42,True
ITAD-002184,Monitor,North America,128.22,3.07,True
ITAD-002185,Monitor,Europe,232.54,2.96,True
ITAD-002186,Smartphone,North America,44.44,1.36,False
ITAD-002187,Monitor,Asia Pacific,41.65,0.0,False
ITAD-002188,Server,Asia Pacific,1169.91,2.15,False
ITAD-002189,Monitor,North America,226.69,1.95,True
ITAD-002190,Monitor,North America,193.61,2.0,True
ITAD-002191,Desktop,North America,491.49,2.68,True
ITAD-002192,Tablet,North America,76.24,2.78,True
ITAD-002193,Laptop,Europe,218.15,3.03,True
ITAD-002194,Printer,Latin America,278.25,2.14,True
ITAD-002195,Laptop,North America,303.36,2.06,True
ITAD-002196,Desktop,Asia Pacific,288.27,1.92,True
ITAD-002197,Tablet,Asia Pacific,94.24,3.01,True
ITAD-002198,Tablet,North America,63.9,2.17,False
ITAD-002199,Printer,Europe,243.7,1.51,True
ITAD-002200,Tablet,Latin America,77.17,1.34,False
ITAD-002201,Server,Asia Pacific,1237.91,1.79,True
ITAD-002202,Server,North America,727.58,2.63,True
ITAD-002203,Smartphone,North America,3.91,0.0,False
ITAD-002204,Monitor,Asia Pacific,166.59,1.37,False
ITAD-002205,Tablet,Europe,82.65,2.03,False
ITAD-002206,Printer,Europe,257.07,2.66,True
ITAD-002207,Monitor,Europe,183.34,3.32,True
ITAD-002208,Smartphone,Asia Pacific,17.17,2.02,True
ITAD-002209,Monitor,Asia Pacific,249.51,0.81,False
ITAD-002210,Monitor,North America,163.21,3.38,True
ITAD-002211,Smartphone,Asia Pacific,30.32,1.65,True
ITAD-002212,Desktop,Asia Pacific,368.61,2.39,True
ITAD-002213,Smartphone,North America,59.69,2.0,True
ITAD-002214,Laptop,North America,44.26,0.0,False
ITAD-002215,Smartphone,Asia Pacific,46.16,2.8,True
ITAD-002216,Desktop,North America,357.54,0.68,False
ITAD-002217,Printer,Asia Pacific,141.57,1.98,True
ITAD-002218,Desktop,North America,384.33,3.06,True
ITAD-002219,Printer,Europe,228.17,1.5,False
ITAD-002220,Monitor,North America,229.61,1.7,True
ITAD-002221,Smartphone,Latin America,31.72,2.42,True
ITAD-002222,Smartphone,Europe,23.17,2.04,True
ITAD-002223,Monitor,Europe,210.28,2.11,True
ITAD-002224,Printer,Asia Pacific,249.67,0.86,False
ITAD-002225,Laptop,North America,278.86,3.41,True
ITAD-002226,Tablet,Asia Pacific,76.11,3.45,True
ITAD-002227,Desktop,North America,445.01,2.32,True
ITAD-002228,Laptop,North America,170.59,2.89,True
ITAD-002229,Printer,Latin America,261.11,1.34,False
ITAD-002230,Printer,North America,235.56,1.84,True
ITAD-002231,Tablet,Europe,92.48,3.32,True
ITAD-002232,Monitor,Asia Pacific,173.88,2.32,True
ITAD-002233,Printer,Latin America,162.37,1.25,False
ITAD-002234,Server,Latin America,1185.98,2.23,False
ITAD-002235,Monitor,North America,186.48,0.6,False
ITAD-002236,Laptop,North America,228.4,3.07,True
ITAD-002237,Monitor,Asia Pacific,238.43,1.06,False
ITAD-002238,Laptop,Europe,308.6,1.53,True
ITAD-002239,Monitor,North America,154.48,1.66,True
ITAD-002240,Tablet,North America,51.19,2.78,True
ITAD-002241,Tablet,Asia Pacific,67.28,2.07,True
ITAD-002242,Server,Europe,865.03,3.17,True
ITAD-002243,Printer,North America,289.79,2.25,True
ITAD-002244,Desktop,Middle East & Africa,324.68,2.13,True
ITAD-002245,Printer,Europe,283.39,0.82,False
ITAD-002246,Smartphone,Europe,7.2,0.0,False
ITAD-002247,Tablet,Asia Pacific,9.83,0.0,False
ITAD-002248,Smartphone,Europe,51.37,2.46,True
ITAD-002249,Smartphone,North America,4.78,0.0,False
ITAD-002250,Server,Europe,768.99,2.49,True
ITAD-002251,Smartphone,North America,7.99,0.0,False
ITAD-002252,Printer,North America,137.76,2.24,True
ITAD-002253,Monitor,North America,196.36,3.4,True
ITAD-002254,Printer,Europe,173.15,2.18,False
ITAD-002255,Smartphone,North America,8.59,0.0,False
ITAD-002256,Server,Europe,753.68,1.63,True
ITAD-002257,Desktop,North America,326.39,2.46,True
ITAD-002258,Smartphone,Asia Pacific,55.26,1.64,True
ITAD-002259,Printer,Asia Pacific,41.59,0.0,False
ITAD-002260,Smartphone,Middle East & Africa,19.33,2.53,True
ITAD-002261,Monitor,Europe,155.79,1.58,True
ITAD-002262,Desktop,Latin America,484.93,2.94,True
ITAD-002263,Server,Asia Pacific,944.04,2.12,False
ITAD-002264,Smartphone,Europe,10.26,0.0,False
ITAD-002265,Desktop,Asia Pacific,72.53,0.0,False
ITAD-002266,Monitor,Europe,176.69,3.11,True
ITAD-002267,Desktop,North America,298.05,2.47,True
ITAD-002268,Monitor,Asia Pacific,150.45,3.13,True
ITAD-002269,Server,North America,963.87,2.71,True
ITAD-002270,Desktop,Europe,466.92,1.1,False
ITAD-002271,Printer,North America,40.13,0.0,False
ITAD-002272,Desktop,Asia Pacific,335.21,2.42,True
ITAD-002273,Smartphone,North America,43.22,2.35,True
ITAD-002274,Printer,Europe,163.93,2.55,True
ITAD-002275,Laptop,Europe,58.19,0.0,False
ITAD-002276,Desktop,Asia Pacific,471.39,1.46,False
ITAD-002277,Desktop,Asia Pacific,283.77,2.6,True
ITAD-002278,Server,Latin America,657.85,3.5,True
ITAD-002279,Laptop,Europe,184.34,2.43,False
ITAD-002280,Printer,Asia Pacific,306.09,1.5,False
ITAD-002281,Laptop,North America,218.05,3.31,True
ITAD-002282,Server,North America,886.28,2.24,True
ITAD-002283,Monitor,North America,148.6,1.93,True
ITAD-002284,Desktop,Europe,308.76,3.19,True
ITAD-002285,Tablet,North America,48.08,2.65,True
ITAD-002286,Monitor,North America,130.13,1.63,True
ITAD-002287,Laptop,North America,268.55,1.98,True
ITAD-002288,Server,Europe,941.67,2.86,True
ITAD-002289,Laptop,North America,188.34,1.9,True
ITAD-002290,Tablet,Europe,100.97,2.68,True
ITAD-002291,Monitor,Europe,244.88,1.56,True
ITAD-002292,Tablet,North America,15.71,0.0,False
ITAD-002293,Desktop,Europe,431.69,3.16,True
ITAD-002294,Laptop,North America,213.16,2.4,True
ITAD-002295,Laptop,North America,291.19,3.03,True
ITAD-002296,Tablet,Latin America,72.43,3.36,True
ITAD-002297,Smartphone,Asia Pacific,11.13,0.0,False
ITAD-002298,Server,Europe,1042.51,3.33,True
ITAD-002299,Server,Latin America,988.03,2.21,True
ITAD-002300,Printer,Latin America,229.95,1.72,True
ITAD-002301,Tablet,North America,83.61,1.89,True
ITAD-002302,Tablet,Europe,90.06,1.1,False
ITAD-002303,Desktop,Asia Pacific,414.3,1.01,False
ITAD-002304,Printer,North America,45.98,0.0,False
ITAD-002305,Desktop,North America,305.33,1.95,True
ITAD-002306,Smartphone,Asia Pacific,60.69,1.78,True
ITAD-002307,Smartphone,Asia Pacific,31.02,0.8,False
ITAD-002308,Server,Europe,907.3,2.29,True
ITAD-002309,Laptop,Asia Pacific,173.08,2.25,True
ITAD-002310,Server,Europe,1020.27,1.54,True
ITAD-002311,Smartphone,Latin America,47.3,1.84,True
ITAD-002312,Tablet,North America,86.14,1.54,True
ITAD-002313,Server,North America,1196.03,1.95,True
ITAD-002314,Laptop,Asia Pacific,177.61,1.45,False
ITAD-002315,Server,Middle East & Africa,725.7,1.81,True
ITAD-002316,Desktop,Asia Pacific,326.57,1.17,False
ITAD-002317,Tablet,Europe,62.78,2.26,True
ITAD-002318,Desktop,Asia Pacific,387.57,3.04,True
ITAD-002319,Smartphone,Europe,19.12,3.03,True
ITAD-002320,Monitor,Europe,218.52,1.65,True
ITAD-002321,Monitor,Europe,233.93,2.36,True
ITAD-002322,Server,North America,1240.11,2.97,True
ITAD-002323,Smartphone,Asia Pacific,28.28,3.32,True
ITAD-002324,Printer,Middle East & Africa,302.98,1.58,True
ITAD-002325,Server,Asia Pacific,1246.01,1.67,False
ITAD-002326,Laptop,Europe,310.3,2.24,False
ITAD-002327,Desktop,Middle East & Africa,454.41,1.6,True
ITAD-002328,Smartphone,Asia Pacific,40.64,2.14,True
ITAD-002329,Monitor,North America,235.81,2.44,True
ITAD-002330,Desktop,Asia Pacific,79.98,0.0,False
ITAD-002331,Laptop,North America,279.83,1.43,False
ITAD-002332,Server,Middle East & Africa,1002.46,1.78,True
ITAD-002333,Tablet,Europe,12.58,0.0,False
ITAD-002334,Tablet,Latin America,93.81,1.54,False
ITAD-002335,Laptop,Europe,190.61,2.81,True
ITAD-002336,Smartphone,Asia Pacific,33.57,1.54,True
ITAD-002337,Tablet,Europe,93.94,0.68,False
ITAD-002338,Laptop,North America,31.47,0.0,False
ITAD-002339,Laptop,North America,55.66,0.0,False
ITAD-002340,Server,Europe,905.4,3.08,True
ITAD-002341,Smartphone,Europe,41.84,1.73,True
ITAD-002342,Server,Asia Pacific,1042.95,2.22,True
ITAD-002343,Laptop,North America,184.79,1.33,False
ITAD-002344,Server,Latin America,962.46,2.99,True
ITAD-002345,Laptop,Latin America,318.1,1.74,True
ITAD-002346,Smartphone,North America,56.57,3.24,True
ITAD-002347,Monitor,North America,172.27,3.44,True
ITAD-002348,Printer,North America,297.33,2.03,True
ITAD-002349,Monitor,Latin America,127.79,2.42,True
ITAD-002350,Desktop,Europe,463.86,1.77,True
ITAD-002351,Tablet,Asia Pacific,71.09,3.14,True
ITAD-002352,Server,Asia Pacific,760.44,2.92,True
ITAD-002353,Desktop,North America,291.71,2.92,True
ITAD-002354,Server,Europe,1274.51,2.34,False
ITAD-002355,Desktop,North America,322.24,3.22,True
ITAD-002356,Tablet,Europe,79.62,2.13,True
ITAD-002357,Laptop,Latin America,189.31,3.07,True
ITAD-002358,Tablet,Asia Pacific,83.91,1.7,True
ITAD-002359,Smartphone,North America,17.28,2.07,True
ITAD-002360,Printer,Europe,234.78,3.14,True
ITAD-002361,Smartphone,North America,20.58,2.41,True
ITAD-002362,Server,Europe,1063.39,0.64,False
ITAD-002363,Tablet,Asia Pacific,80.05,2.71,True
ITAD-002364,Printer,Europe,161.65,2.59,True
ITAD-002365,Smartphone,Europe,64.93,3.39,True
ITAD-002366,Monitor,North America,35.07,0.0,False
ITAD-002367,Monitor,Middle East & Africa,216.22,1.96,True
ITAD-002368,Server,Latin America,746.35,2.44,True
ITAD-002369,Server,Europe,1085.88,1.89,False
ITAD-002370,Laptop,North America,46.15,0.0,False
ITAD-002371,Server,Asia Pacific,1148.18,2.41,True
ITAD-002372,Tablet,Europe,59.47,2.03,True
ITAD-002373,Monitor,Europe,208.48,2.33,True
ITAD-002374,Printer,North America,244.27,3.14,True
ITAD-002375,Server,Asia Pacific,746.92,3.05,True
ITAD-002376,Printer,Asia Pacific,177.54,1.96,True
ITAD-002377,Desktop,Europe,325.08,3.34,True
ITAD-002378,Desktop,North America,329.45,1.71,True
ITAD-002379,Smartphone,Latin America,47.54,1.75,True
ITAD-002380,Desktop,Middle East & Africa,488.01,2.45,True
ITAD-002381,Server,Asia Pacific,1045.79,1.68,True
ITAD-002382,Desktop,North America,360.26,1.22,False
ITAD-002383,Monitor,North America,230.8,1.5,True
ITAD-002384,Monitor,Europe,236.77,1.95,True
ITAD-002385,Smartphone,Latin America,27.88,1.34,False
ITAD-002386,Server,North America,687.33,2.76,True
ITAD-002387,Laptop,Europe,287.43,1.94,True
ITAD-002388,Printer,Asia Pacific,271.92,1.19,False
ITAD-002389,Monitor,North America,196.08,2.7,True
