asset_id,equipment_type,asset_age_years,weight_kg,region,original_purchase_price_usd,condition_score,product_condition,can_refurbish,refurbishment_cost_usd,refurbishment_success,refurbishment_success_probability,sales_channel,market_value_usd,final_sale_price_usd,channel_commission_rate,net_revenue_usd,carbon_new_manufacturing_kg,carbon_refurb_process_kg,carbon_savings_kg,lifecycle_extension_years,grid_carbon_intensity_kg_co2_kwh,processing_date,processing_month,seasonal_demand_multiplier,roi_percent
ITAD-001059,Printer,2.35,22.86,Asia Pacific,926.51,10.0,Refurbished,True,204.73,True,0.95,Online Marketplace,823.3,925.1,0.12,814.09,195.34,38.87,127.17,3.22,0.68,2025-04-21,7,1.0,351.87
ITAD-001060,Server,6.23,16.09,North America,1277.53,6.2,Refurbished,True,917.62,True,0.776,B2B Direct,1303.1,3363.78,0.05,3195.59,1099.59,16.9,917.75,1.74,0.42,2024-12-07,2,1.0,266.58
ITAD-001061,Desktop,2.26,9.3,North America,639.94,8.9,Refurbished,True,167.7,True,0.95,Online Marketplace,810.24,751.09,0.12,660.96,459.51,9.76,380.82,3.05,0.42,2024-09-30,11,1.15,347.87
ITAD-001062,Monitor,0.18,7.93,Latin America,953.16,10.0,Refurbished,True,46.07,True,0.95,B2B Direct,857.24,1879.53,0.05,1785.55,170.71,6.94,138.16,1.76,0.35,2025-05-07,7,1.0,1923.55
ITAD-001063,Laptop,1.28,2.78,Europe,834.37,9.5,Refurbished,True,51.87,True,0.95,B2B Direct,1023.21,2436.76,0.05,2314.92,389.02,2.15,328.51,3.47,0.31,2025-08-26,8,1.0,2858.31
ITAD-001064,Server,4.46,25.45,Asia Pacific,4719.4,7.4,Refurbished,True,661.96,True,0.87,B2B Direct,3921.7,8277.6,0.05,7863.72,828.2,43.26,660.71,3.15,0.68,2025-05-16,1,1.08,1150.47
ITAD-001066,Laptop,0.72,2.26,Europe,1207.48,8.4,Refurbished,True,94.2,True,0.949,Refurb Specialist,1588.2,2795.65,0.08,2571.99,347.12,1.75,293.31,3.05,0.31,2025-08-04,4,1.0,2237.25
ITAD-001067,Printer,0.04,20.23,North America,975.05,10.0,Good,True,103.81,False,0.95,B2B Direct,1166.46,2520.18,0.05,2394.17,377.72,0.0,321.06,1.89,0.42,2025-05-06,12,1.08,2327.78
ITAD-001068,Monitor,0.1,3.2,Europe,902.51,9.5,Refurbished,True,162.91,True,0.95,Retail Partner,1281.71,1331.76,0.2,1065.41,241.96,2.48,203.18,2.76,0.31,2024-11-08,9,1.15,717.48
ITAD-001069,Desktop,6.16,12.42,Europe,1523.1,4.8,Refurbished,True,172.2,True,0.662,Online Marketplace,1060.85,1035.75,0.12,911.46,396.11,9.63,327.06,2.48,0.31,2025-03-07,2,1.0,501.49
ITAD-001072,Desktop,0.22,13.97,Middle East & Africa,900.79,10.0,Refurbished,True,248.55,True,0.95,Refurb Specialist,919.46,1595.23,0.08,1467.61,485.99,19.2,393.89,2.53,0.55,2025-03-27,3,1.0,541.83
ITAD-001075,Server,1.49,21.77,Asia Pacific,928.24,8.5,Refurbished,True,567.49,True,0.95,Retail Partner,941.02,1196.0,0.2,956.8,1241.43,37.01,1018.21,3.37,0.68,2025-07-26,11,1.15,110.75
ITAD-001081,Server,4.21,20.12,Europe,4306.84,7.6,Refurbished,True,518.28,True,0.885,B2B Direct,4719.48,11210.22,0.05,10649.71,878.29,15.6,730.95,2.78,0.31,2025-02-03,5,1.0,2062.96
ITAD-001082,Server,1.53,29.74,North America,2193.69,8.0,Refurbished,True,596.34,True,0.921,Refurb Specialist,3130.43,5762.43,0.08,5301.44,1139.32,31.23,937.2,3.17,0.42,2024-10-19,2,1.0,866.3
ITAD-001083,Tablet,0.72,0.35,North America,395.75,8.2,Refurbished,True,20.0,True,0.936,B2B Direct,557.87,1406.13,0.05,1335.82,86.55,0.37,73.2,1.52,0.42,2025-05-30,11,1.15,3502.54
ITAD-001084,Server,4.19,23.04,Latin America,3724.58,6.9,Refurbished,True,301.03,True,0.832,Online Marketplace,2600.7,2520.12,0.12,2217.71,1058.53,20.16,879.59,3.28,0.35,2025-02-27,2,1.0,595.8
ITAD-001085,Laptop,1.13,2.25,North America,1114.05,9.3,Refurbished,True,169.7,True,0.95,Online Marketplace,1519.02,1333.97,0.12,1173.9,254.64,2.36,214.08,2.32,0.42,2024-09-22,11,1.15,686.08
ITAD-001087,Printer,0.43,19.46,North America,1095.22,9.3,Refurbished,True,150.75,True,0.95,B2B Direct,1647.44,3940.7,0.05,3743.66,246.52,20.44,189.1,3.47,0.42,2025-05-09,4,1.0,2514.1
ITAD-001089,Desktop,5.29,8.29,Asia Pacific,1058.99,4.6,Fair,True,267.15,False,0.649,B2B Direct,352.08,719.83,0.05,683.83,362.16,0.0,307.83,1.18,0.68,2025-03-10,8,1.0,169.45
ITAD-001096,Server,6.87,28.03,Europe,4984.63,8.5,Refurbished,True,572.49,True,0.95,B2B Direct,4408.68,11004.77,0.05,10454.53,1401.24,21.72,1169.33,3.29,0.31,2025-03-24,3,1.0,1822.27
ITAD-001097,Laptop,1.7,1.41,Europe,653.73,10.0,Refurbished,True,234.0,True,0.95,Online Marketplace,758.27,703.79,0.12,619.34,237.6,1.1,200.86,2.58,0.31,2024-11-10,5,1.0,200.76
ITAD-001098,Laptop,0.72,1.85,Asia Pacific,1431.65,9.4,Refurbished,True,112.31,True,0.95,Retail Partner,1454.85,1728.79,0.2,1383.03,300.25,3.15,252.07,1.98,0.68,2025-04-17,8,1.0,1129.09
ITAD-001100,Smartphone,0.49,0.21,Asia Pacific,316.15,9.4,Refurbished,True,41.14,True,0.95,B2B Direct,320.54,576.97,0.05,548.12,62.1,0.36,52.42,2.37,0.68,2024-09-19,11,1.15,1302.5
ITAD-001101,Desktop,4.68,12.66,Asia Pacific,1783.93,6.7,Refurbished,True,180.53,True,0.819,Retail Partner,1203.07,1237.18,0.2,989.74,428.89,21.52,343.03,1.93,0.68,2024-11-06,11,1.15,585.32
ITAD-001103,Desktop,4.61,10.9,North America,1261.84,6.1,Refurbished,True,126.73,True,0.771,B2B Direct,1212.54,2927.31,0.05,2780.94,534.6,11.45,442.96,3.05,0.42,2024-11-24,3,1.0,2209.79
ITAD-001104,Server,1.87,19.22,North America,443.4,10.0,Refurbished,True,560.7,True,0.95,Retail Partner,620.0,796.5,0.2,637.2,995.18,20.18,825.72,1.91,0.42,2024-10-06,9,1.15,42.06
ITAD-001105,Tablet,0.27,0.39,North America,355.67,9.6,Refurbished,True,66.92,True,0.95,B2B Direct,534.92,1101.81,0.05,1046.72,54.84,0.41,46.2,2.2,0.42,2025-07-24,1,1.08,1546.35
ITAD-001106,Printer,4.4,15.13,North America,716.72,8.7,Refurbished,True,144.71,True,0.95,Online Marketplace,708.18,694.88,0.12,611.5,313.1,15.89,250.25,2.28,0.42,2024-10-31,1,1.08,380.17
ITAD-001107,Laptop,1.58,2.38,Latin America,838.01,10.0,Refurbished,True,153.41,True,0.95,B2B Direct,628.48,1699.72,0.05,1614.73,387.16,2.08,327.0,2.42,0.35,2025-06-22,12,1.08,1007.96
ITAD-001113,Server,0.95,24.76,North America,5142.96,8.7,Refurbished,True,587.52,True,0.95,Online Marketplace,7600.08,7351.33,0.12,6469.17,1322.72,26.0,1098.31,2.63,0.42,2024-10-22,4,1.0,1151.25
ITAD-001116,Desktop,1.6,12.52,Latin America,1320.42,10.0,Refurbished,True,257.8,True,0.95,Online Marketplace,1041.7,1016.98,0.12,894.95,483.66,10.95,400.16,1.54,0.35,2024-10-23,1,1.08,294.48
ITAD-001120,Laptop,1.75,2.27,Europe,539.8,6.9,Refurbished,True,136.07,True,0.831,B2B Direct,622.08,1503.7,0.05,1428.51,319.07,1.76,269.45,2.19,0.31,2025-08-01,8,1.0,1005.11
ITAD-001122,Tablet,0.72,0.74,North America,369.26,9.4,Refurbished,True,70.98,True,0.95,Retail Partner,520.59,519.27,0.2,415.42,102.1,0.78,86.0,3.31,0.42,2025-06-11,2,1.0,631.62
ITAD-001125,Printer,0.41,19.21,Middle East & Africa,1116.7,8.8,Refurbished,True,117.94,True,0.95,Refurb Specialist,1121.76,2354.13,0.08,2165.8,336.23,26.42,259.38,3.02,0.55,2024-11-27,2,1.0,1895.97
ITAD-001126,Printer,0.28,12.47,Asia Pacific,1483.18,10.0,Refurbished,True,20.0,True,0.95,B2B Direct,1600.31,3842.53,0.05,3650.4,392.94,21.2,312.8,2.86,0.68,2025-06-20,8,1.0,2577.25
ITAD-001127,Desktop,0.47,10.64,Asia Pacific,2187.9,9.4,Good,True,106.47,False,0.95,Online Marketplace,1786.84,1574.23,0.12,1385.33,551.31,0.0,468.61,2.21,0.68,2025-01-01,10,1.15,670.86
ITAD-001128,Desktop,1.38,8.55,North America,1324.45,6.2,Refurbished,True,264.13,True,0.776,B2B Direct,1827.72,4288.05,0.05,4073.65,518.38,8.98,431.64,2.35,0.42,2025-05-25,2,1.0,1523.49
ITAD-001131,Server,7.03,28.39,North America,4544.1,5.8,Refurbished,True,697.93,True,0.742,B2B Direct,4320.0,11023.67,0.05,10472.48,1120.47,29.81,922.59,2.25,0.42,2025-06-27,9,1.15,1479.48
ITAD-001133,Printer,0.58,11.53,Europe,750.38,10.0,Good,True,71.13,False,0.95,Online Marketplace,785.75,830.76,0.12,731.07,304.44,0.0,258.77,1.19,0.31,2025-07-05,5,1.0,1012.32
ITAD-001134,Server,2.99,21.99,Asia Pacific,2729.19,7.2,Refurbished,True,455.12,True,0.853,B2B Direct,2515.62,5276.56,0.05,5012.74,1326.62,37.38,1090.24,2.25,0.68,2024-12-06,6,1.0,1059.38
ITAD-001135,Server,0.59,20.35,North America,4897.52,10.0,Refurbished,True,278.6,True,0.95,B2B Direct,7391.3,16886.97,0.05,16042.62,1317.16,21.37,1098.22,2.3,0.42,2024-12-30,7,1.0,3391.18
ITAD-001136,Laptop,1.48,2.24,Europe,833.09,9.7,Refurbished,True,96.68,True,0.95,Refurb Specialist,995.73,1975.68,0.08,1817.63,263.69,1.73,222.4,2.77,0.31,2025-01-08,9,1.15,1943.46
ITAD-001137,Desktop,1.99,10.35,North America,920.67,6.5,Refurbished,True,239.15,True,0.797,B2B Direct,1197.57,3295.07,0.05,3130.32,357.4,10.86,292.93,2.26,0.42,2024-11-28,11,1.15,1277.85
ITAD-001138,Server,5.34,26.19,North America,1666.42,7.0,Refurbished,True,627.66,True,0.837,Online Marketplace,1827.92,1700.21,0.12,1496.18,1456.08,27.5,1210.17,2.67,0.42,2025-08-30,9,1.15,170.88
ITAD-001141,Laptop,2.97,1.54,Asia Pacific,1162.11,5.6,Fair,True,145.59,False,0.729,B2B Direct,463.29,1022.17,0.05,971.06,367.42,0.0,312.31,1.14,0.68,2025-04-20,1,1.08,602.08
ITAD-001142,Monitor,4.46,7.44,North America,463.15,8.1,Refurbished,True,118.86,True,0.926,B2B Direct,507.71,1330.46,0.05,1263.94,219.99,7.82,179.17,3.3,0.42,2025-03-05,1,1.08,1019.32
ITAD-001145,Printer,1.79,14.66,Europe,817.49,10.0,Refurbished,True,93.79,True,0.95,Online Marketplace,994.5,1005.05,0.12,884.44,314.52,11.36,255.98,1.64,0.31,2024-11-05,4,1.0,971.58
ITAD-001147,Laptop,2.22,2.31,Asia Pacific,1081.77,10.0,Good,True,147.3,False,0.95,Refurb Specialist,692.26,1228.11,0.08,1129.86,202.24,0.0,171.91,1.3,0.68,2024-12-13,8,1.0,733.73
ITAD-001148,Laptop,2.98,1.56,Latin America,531.47,6.2,Refurbished,True,200.2,True,0.772,Refurb Specialist,323.64,626.73,0.08,576.59,357.88,1.37,302.83,3.0,0.35,2025-03-06,10,1.15,213.05
ITAD-001149,Printer,3.48,6.09,Asia Pacific,1083.07,8.2,Refurbished,True,117.08,True,0.932,B2B Direct,849.84,2161.56,0.05,2053.49,341.91,10.36,280.26,2.59,0.68,2025-08-23,11,1.15,1746.29
ITAD-001150,Laptop,2.35,1.35,North America,715.29,6.5,Good,True,172.6,False,0.799,Online Marketplace,634.37,507.14,0.12,446.29,341.12,0.0,289.95,1.54,0.42,2025-07-05,4,1.0,193.82
ITAD-001151,Printer,2.16,17.42,Europe,556.43,7.0,Refurbished,True,136.27,True,0.837,Online Marketplace,652.78,679.12,0.12,597.62,374.93,13.5,305.19,2.23,0.31,2025-07-18,8,1.0,398.38
ITAD-001152,Printer,2.28,20.56,Latin America,564.66,7.0,Refurbished,True,136.38,True,0.837,B2B Direct,416.21,1223.19,0.05,1162.03,262.35,17.99,205.01,2.43,0.35,2025-05-21,2,1.0,796.89
ITAD-001154,Laptop,2.13,1.53,North America,523.04,8.1,Refurbished,True,91.14,True,0.928,Refurb Specialist,622.56,1233.06,0.08,1134.42,319.42,1.61,269.9,2.48,0.42,2024-11-18,7,1.0,1252.86
ITAD-001159,Monitor,1.2,4.71,Middle East & Africa,366.42,10.0,Refurbished,True,161.07,True,0.95,B2B Direct,350.49,911.71,0.05,866.13,267.59,6.47,220.98,2.87,0.55,2025-07-10,9,1.15,466.04
ITAD-001163,Tablet,0.54,0.66,North America,152.6,10.0,Refurbished,True,48.12,True,0.95,B2B Direct,220.87,549.7,0.05,522.21,71.08,0.7,59.72,1.72,0.42,2025-07-11,8,1.0,1042.4
ITAD-001164,Desktop,2.08,9.01,Europe,1229.44,10.0,Refurbished,True,279.7,True,0.95,B2B Direct,1453.99,3611.99,0.05,3431.39,512.69,6.98,428.81,2.55,0.31,2024-11-14,5,1.0,1191.39
ITAD-001165,Monitor,1.26,3.02,North America,803.5,8.6,Good,True,69.14,False,0.95,Online Marketplace,883.25,910.61,0.12,801.34,239.6,0.0,203.66,1.24,0.42,2025-07-26,8,1.0,1047.26
ITAD-001166,Monitor,2.79,6.27,North America,389.03,9.6,Refurbished,True,178.44,True,0.95,Online Marketplace,493.95,565.69,0.12,497.81,151.79,6.58,122.44,2.5,0.42,2025-05-08,3,1.0,217.02
ITAD-001169,Laptop,1.11,1.28,Europe,978.01,10.0,Refurbished,True,125.31,True,0.95,Online Marketplace,1226.69,1090.73,0.12,959.84,320.06,0.99,271.06,2.64,0.31,2024-10-20,2,1.0,770.42
ITAD-001171,Printer,0.14,14.14,Asia Pacific,931.96,8.5,Refurbished,True,72.96,True,0.95,Retail Partner,1018.2,1072.62,0.2,858.09,205.75,24.03,150.86,1.53,0.68,2025-08-19,6,1.0,1072.64
ITAD-001173,Printer,5.17,7.04,North America,698.8,7.1,Refurbished,True,183.14,True,0.852,B2B Direct,620.84,1566.57,0.05,1488.24,318.11,7.39,263.0,2.97,0.42,2024-10-05,11,1.15,755.39
ITAD-001174,Server,1.37,18.84,Asia Pacific,2068.03,10.0,Refurbished,True,231.28,True,0.95,Online Marketplace,2110.64,2194.77,0.12,1931.39,954.49,32.03,779.29,2.73,0.68,2024-11-04,2,1.0,848.98
ITAD-001176,Printer,4.37,16.49,North America,923.56,7.3,Refurbished,True,103.01,True,0.865,B2B Direct,916.26,2049.39,0.05,1946.92,196.05,17.32,149.33,2.96,0.42,2024-10-19,10,1.15,1889.57
ITAD-001177,Tablet,0.48,0.75,Europe,275.18,10.0,Refurbished,True,55.51,True,0.95,B2B Direct,368.42,932.43,0.05,885.81,53.18,0.58,44.62,2.68,0.31,2025-04-20,11,1.15,1579.79
ITAD-001178,Laptop,0.57,2.26,North America,288.01,9.1,Refurbished,True,140.55,True,0.95,Retail Partner,420.93,519.44,0.2,415.55,291.69,2.37,245.57,1.55,0.42,2024-11-12,3,1.0,269.57
ITAD-001179,Desktop,1.74,8.66,North America,2031.21,8.3,Refurbished,True,225.43,True,0.941,B2B Direct,2708.42,7084.73,0.05,6730.49,576.81,9.09,481.2,3.25,0.42,2025-07-05,12,1.08,3042.71
ITAD-001185,Server,7.67,15.38,Europe,4283.6,6.0,Refurbished,True,501.69,True,0.762,B2B Direct,3514.1,8633.75,0.05,8202.06,991.66,11.92,830.99,2.68,0.31,2025-07-13,10,1.15,1620.93
ITAD-001186,Desktop,2.77,9.66,Asia Pacific,1810.94,10.0,Refurbished,True,221.34,True,0.95,B2B Direct,1539.89,3369.89,0.05,3201.4,387.8,16.43,313.2,3.12,0.68,2024-11-13,6,1.0,1422.48
ITAD-001187,Desktop,0.29,14.86,Latin America,514.81,8.9,Refurbished,True,350.45,True,0.95,B2B Direct,456.97,1315.67,0.05,1249.89,416.18,13.0,340.75,2.12,0.35,2025-02-03,11,1.15,275.42
ITAD-001188,Desktop,3.07,10.71,North America,1006.79,8.8,Refurbished,True,211.91,True,0.95,B2B Direct,1168.58,2970.53,0.05,2822.0,562.31,11.25,466.72,2.21,0.42,2025-03-12,7,1.0,1301.81
ITAD-001190,Monitor,7.74,6.76,Middle East & Africa,746.7,5.7,Refurbished,True,178.47,True,0.737,B2B Direct,376.09,1020.94,0.05,969.9,241.25,9.29,195.77,2.85,0.55,2025-02-28,7,1.0,472.06
ITAD-001192,Monitor,1.03,4.24,Middle East & Africa,523.59,9.2,Refurbished,True,85.64,True,0.95,Retail Partner,507.0,513.86,0.2,411.09,154.6,5.83,125.58,1.8,0.55,2025-04-16,4,1.0,500.0
ITAD-001198,Tablet,0.16,0.69,North America,197.63,9.9,Refurbished,True,66.35,True,0.95,B2B Direct,301.71,744.2,0.05,706.99,77.86,0.72,65.45,1.96,0.42,2025-01-08,4,1.0,1021.65
ITAD-001199,Server,6.11,18.51,Asia Pacific,1078.53,5.4,Refurbished,True,354.76,True,0.715,Online Marketplace,787.32,846.69,0.12,745.09,1169.7,31.47,962.77,3.28,0.68,2024-12-22,6,1.0,138.66
ITAD-001200,Tablet,0.81,0.45,Middle East & Africa,292.8,7.5,Refurbished,True,30.27,True,0.883,B2B Direct,271.52,670.49,0.05,636.96,60.4,0.61,50.73,2.35,0.55,2025-05-19,3,1.0,2115.01
ITAD-001202,Monitor,1.26,3.99,Europe,583.57,9.1,Refurbished,True,172.78,True,0.95,B2B Direct,764.45,2198.79,0.05,2088.85,275.14,3.09,230.77,2.45,0.31,2025-01-02,11,1.15,1172.61
ITAD-001206,Printer,1.1,8.53,Europe,863.3,7.7,Refurbished,True,106.62,True,0.892,Online Marketplace,1121.85,1036.3,0.12,911.95,299.97,6.61,248.36,1.99,0.31,2025-06-01,11,1.15,871.94
ITAD-001207,Server,0.14,22.57,Latin America,1559.9,10.0,Refurbished,True,730.39,True,0.95,B2B Direct,1408.39,4054.02,0.05,3851.32,1102.85,19.75,917.67,2.19,0.35,2025-01-30,2,1.0,455.04
ITAD-001208,Monitor,2.23,4.67,Asia Pacific,629.58,9.3,Refurbished,True,81.55,True,0.95,Online Marketplace,592.17,561.76,0.12,494.35,281.84,7.94,231.63,3.42,0.68,2024-12-08,2,1.0,588.87
ITAD-001209,Laptop,1.26,1.9,Europe,879.73,6.6,Refurbished,True,210.45,True,0.811,B2B Direct,1081.58,3000.09,0.05,2850.08,282.35,1.48,238.52,1.69,0.31,2025-06-15,5,1.0,1325.53
ITAD-001210,Laptop,4.13,1.7,Asia Pacific,1250.85,4.6,Refurbished,True,204.14,True,0.651,B2B Direct,747.3,2108.99,0.05,2003.54,274.66,2.9,230.57,2.63,0.68,2025-05-24,3,1.0,933.09
ITAD-001212,Server,4.4,24.49,Asia Pacific,4114.98,10.0,Refurbished,True,425.88,True,0.95,Online Marketplace,3436.09,3578.66,0.12,3149.22,1339.3,41.64,1096.77,1.96,0.68,2025-04-26,1,1.08,740.3
ITAD-001213,Desktop,1.02,10.19,Asia Pacific,1953.42,10.0,Refurbished,True,198.05,True,0.95,B2B Direct,1974.38,4808.9,0.05,4568.45,549.15,17.33,449.45,3.22,0.68,2025-07-05,3,1.0,2328.08
ITAD-001214,Smartphone,2.44,0.17,Europe,291.2,5.6,Refurbished,True,28.09,True,0.727,B2B Direct,246.92,635.3,0.05,603.53,62.41,0.14,52.91,3.37,0.31,2025-03-02,2,1.0,2085.2
ITAD-001216,Printer,1.56,7.48,North America,815.97,8.4,Good,True,150.97,False,0.949,B2B Direct,851.72,2253.39,0.05,2140.72,308.38,0.0,262.12,1.52,0.42,2024-09-12,6,1.0,1392.63
ITAD-001217,Printer,6.1,20.0,Latin America,763.31,5.0,Refurbished,True,196.97,True,0.678,B2B Direct,341.39,827.15,0.05,785.79,180.76,17.5,136.15,2.16,0.35,2025-08-10,3,1.0,319.94
ITAD-001218,Laptop,1.91,2.05,Latin America,774.28,6.3,Refurbished,True,158.27,True,0.782,Online Marketplace,555.22,515.98,0.12,454.06,374.63,1.79,316.65,1.91,0.35,2025-06-29,12,1.08,226.02
ITAD-001219,Monitor,1.48,3.86,Europe,881.2,6.8,Good,True,20.0,False,0.825,B2B Direct,873.57,1915.44,0.05,1819.67,292.65,0.0,248.75,1.87,0.31,2025-08-14,4,1.0,2150.97
ITAD-001220,Tablet,1.44,0.56,Europe,329.72,7.7,Refurbished,True,53.99,True,0.893,B2B Direct,380.71,804.32,0.05,764.1,70.55,0.44,59.53,2.72,0.31,2024-09-13,1,1.08,1389.71
ITAD-001223,Printer,1.75,12.9,North America,1759.7,9.4,Refurbished,True,107.32,True,0.95,Refurb Specialist,2345.67,4333.6,0.08,3986.92,379.47,13.54,309.01,2.32,0.42,2025-04-28,6,1.0,2401.7
ITAD-001224,Printer,0.08,20.7,North America,896.43,8.7,Refurbished,True,190.65,True,0.95,B2B Direct,1389.51,3358.27,0.05,3190.36,333.42,21.73,261.67,1.95,0.42,2024-09-13,11,1.15,1661.52
ITAD-001225,Server,2.6,27.25,Asia Pacific,3509.96,7.6,Refurbished,True,528.4,True,0.885,B2B Direct,3317.8,9065.5,0.05,8612.23,1139.21,46.32,922.01,3.35,0.68,2024-11-02,12,1.08,1615.64
ITAD-001228,Server,7.41,21.6,Europe,1033.63,7.9,Refurbished,True,557.27,True,0.913,Online Marketplace,869.27,886.19,0.12,779.85,878.08,16.74,729.63,1.86,0.31,2025-05-19,5,1.0,59.02
ITAD-001229,Monitor,1.12,5.03,Middle East & Africa,712.86,10.0,Refurbished,True,155.02,True,0.95,Refurb Specialist,685.85,1377.17,0.08,1267.0,275.34,6.92,227.11,2.66,0.55,2024-10-13,12,1.08,788.4
ITAD-001230,Desktop,3.33,13.7,North America,1502.2,9.9,Refurbished,True,202.46,True,0.95,Online Marketplace,1694.06,1736.64,0.12,1528.24,363.66,14.38,294.73,2.48,0.42,2024-09-20,9,1.15,757.76
ITAD-001231,Printer,1.69,8.11,Middle East & Africa,803.41,8.5,Refurbished,True,170.87,True,0.95,Online Marketplace,717.85,751.19,0.12,661.05,180.06,11.15,141.89,3.03,0.55,2025-04-15,10,1.15,339.64
ITAD-001234,Server,3.71,21.55,Asia Pacific,1878.32,10.0,Refurbished,True,808.96,True,0.95,B2B Direct,1648.23,4509.66,0.05,4284.18,1474.38,36.64,1216.58,1.93,0.68,2025-04-05,11,1.15,457.46
ITAD-001235,Laptop,0.83,1.5,Europe,1256.87,9.0,Refurbished,True,199.69,True,0.95,Online Marketplace,1631.46,1504.47,0.12,1323.94,242.77,1.16,205.19,2.64,0.31,2025-03-09,10,1.15,653.4
ITAD-001237,Printer,0.08,24.08,Europe,1454.12,9.3,Refurbished,True,168.27,True,0.95,Retail Partner,2065.92,2609.96,0.2,2087.97,216.78,18.66,165.61,2.45,0.31,2024-10-03,9,1.15,1451.07
ITAD-001240,Desktop,3.46,14.31,Asia Pacific,1458.44,8.9,Refurbished,True,91.82,True,0.95,Refurb Specialist,1147.25,2198.87,0.08,2022.96,455.81,24.32,363.12,2.74,0.68,2025-04-14,2,1.0,1444.72
ITAD-001241,Desktop,0.66,13.81,Europe,2045.94,9.2,Refurbished,True,167.95,True,0.95,Retail Partner,2765.52,3056.05,0.2,2444.84,513.36,10.7,425.65,2.65,0.31,2024-09-08,12,1.08,1411.62
ITAD-001242,Server,0.67,26.74,Asia Pacific,5083.57,9.4,Refurbished,True,935.42,True,0.95,B2B Direct,5406.8,13848.53,0.05,13156.11,1317.59,45.46,1074.49,1.65,0.68,2025-01-22,6,1.0,1380.47
ITAD-001244,Server,1.64,26.03,Asia Pacific,5018.81,10.0,Refurbished,True,593.81,True,0.95,B2B Direct,5040.32,14441.37,0.05,13719.3,978.72,44.26,787.65,2.78,0.68,2025-04-25,7,1.0,2332.0
ITAD-001245,Server,2.43,23.06,Europe,4873.05,9.0,Refurbished,True,575.79,True,0.95,B2B Direct,6028.13,15219.52,0.05,14458.54,1167.06,17.87,974.13,3.18,0.31,2025-08-23,12,1.08,2543.26
ITAD-001247,Printer,0.22,23.44,North America,553.05,10.0,Refurbished,True,156.54,True,0.95,Online Marketplace,846.59,913.22,0.12,803.63,304.16,24.61,233.92,3.21,0.42,2025-05-21,4,1.0,483.38
ITAD-001248,Monitor,0.34,7.85,Middle East & Africa,364.24,10.0,Refurbished,True,109.16,True,0.95,B2B Direct,370.34,844.04,0.05,801.84,204.5,10.8,163.03,2.08,0.55,2025-08-05,6,1.0,673.22
ITAD-001250,Desktop,3.08,8.47,Asia Pacific,946.68,10.0,Refurbished,True,155.7,True,0.95,B2B Direct,778.0,1984.35,0.05,1885.13,586.26,14.39,483.92,2.54,0.68,2025-06-27,10,1.15,1174.44
ITAD-001252,Server,0.11,16.6,Europe,829.17,9.3,Refurbished,True,577.01,True,0.95,Retail Partner,1178.38,1320.45,0.2,1056.36,1214.73,12.87,1019.66,2.84,0.31,2025-04-21,12,1.08,128.84
ITAD-001253,Desktop,4.73,8.17,Latin America,1439.4,6.2,Refurbished,True,176.56,True,0.774,Retail Partner,794.02,1014.87,0.2,811.9,422.59,7.15,352.05,2.41,0.35,2024-09-25,1,1.08,474.8
ITAD-001254,Desktop,1.91,14.25,North America,1226.33,7.1,Refurbished,True,323.65,True,0.85,B2B Direct,1607.82,4383.41,0.05,4164.24,477.41,14.96,390.84,2.93,0.42,2024-09-29,7,1.0,1254.35
ITAD-001255,Monitor,0.25,4.34,Europe,524.66,10.0,Refurbished,True,162.83,True,0.95,Retail Partner,737.53,854.02,0.2,683.21,250.27,3.37,209.37,3.38,0.31,2025-01-17,7,1.0,424.5
ITAD-001256,Monitor,4.77,5.95,Europe,274.49,7.8,Refurbished,True,110.1,True,0.901,B2B Direct,267.8,706.96,0.05,671.61,228.42,4.62,189.55,1.52,0.31,2025-08-19,6,1.0,542.12
ITAD-001257,Server,3.38,23.77,Europe,965.98,9.9,Refurbished,True,630.28,True,0.95,B2B Direct,1122.11,2349.74,0.05,2232.25,1484.71,18.42,1243.58,2.03,0.31,2025-05-01,3,1.0,272.81
ITAD-001260,Monitor,1.47,3.82,North America,887.2,8.9,Refurbished,True,175.75,True,0.95,B2B Direct,1248.86,3048.9,0.05,2896.45,243.7,4.01,203.13,1.78,0.42,2025-06-29,6,1.0,1634.77
ITAD-001263,Printer,2.24,18.93,Latin America,1171.06,7.4,Refurbished,True,172.72,True,0.87,Refurb Specialist,866.31,1400.48,0.08,1288.44,201.89,16.57,155.04,2.81,0.35,2024-10-04,10,1.15,710.86
ITAD-001264,Server,10.79,15.11,North America,2310.0,5.8,Fair,True,671.88,False,0.743,B2B Direct,777.52,1880.2,0.05,1786.19,1129.91,0.0,960.42,1.05,0.42,2025-01-07,5,1.0,179.84
ITAD-001265,Server,6.54,20.04,North America,3544.21,6.9,Refurbished,True,833.89,True,0.833,B2B Direct,3520.2,10887.39,0.05,10343.02,804.13,21.05,662.46,1.57,0.42,2025-08-05,4,1.0,1205.62
ITAD-001266,Desktop,1.68,14.5,Asia Pacific,1298.32,9.2,Refurbished,True,156.62,True,0.95,Refurb Specialist,1233.85,2278.54,0.08,2096.25,429.86,24.65,340.73,1.69,0.68,2025-05-09,8,1.0,1354.85
ITAD-001267,Server,1.71,17.85,North America,4822.42,10.0,Refurbished,True,606.18,True,0.95,Online Marketplace,6806.65,6199.68,0.12,5455.72,925.85,18.74,768.23,2.59,0.42,2025-04-18,7,1.0,922.74
