asset_id;device_type;brand;model;acquisition_date;condition_score;original_price;age_months;refurb_potential;carbon_footprint_kg
AST001348;Server;ASUS;ASUS Elite9255;12/5/2021;6.9;3696.63;43.7;Medium;1193.3
AST001349;Desktop;Lenovo;Lenovo ThinkPad4836;6/5/2020;6.7;595.65;55.8;Medium;253.2
AST001350;Desktop;Lenovo;Lenovo 6224;22/7/2020;6.1;611.46;53.3;Medium;255.5
AST001351;Laptop;Lenovo;Lenovo Latitude6253;1/3/2021;6;727.67;46;Medium;308.9
AST001352;Monitor;Apple;Apple Elite5944;19/10/2022;9.5;353.88;26.4;High;193.9
AST001353;Laptop;Lenovo;Lenovo Elite9540;18/11/2024;9.4;821;1.4;High;306.9
AST001354;Tablet;Other;Other Elite7775;22/8/2023;7.1;358.49;16.3;High;149.7
AST001355;Desktop;Lenovo;Lenovo ThinkPad5508;2/6/2021;7.5;604.14;43;High;262.8
AST001356;Server;HP;HP Pro3869;8/7/2024;9.6;3335.7;5.8;High;1206.8
AST001357;Laptop;Apple;Apple Pavilion7999;27/6/2022;7.9;1246.57;30.2;High;320.7
AST001358;Desktop;HP;HP Latitude9120;10/11/2022;8.5;636.54;25.7;High;261.5
AST001359;Monitor;Apple;Apple Pro6642;16/9/2022;7.6;331.28;27.5;High;189.8
AST001360;Server;Dell;Dell Pavilion7244;17/11/2021;8.2;2965.98;37.5;High;1083.4
AST001361;Server;ASUS;ASUS 9592;7/8/2021;7.5;2908.16;40.8;High;1114.3
AST001362;Tablet;Dell;Dell ThinkPad7821;13/6/2021;5.3;507.35;42.6;Medium;142.3
AST001363;Server;Dell;Dell Inspiron3444;7/12/2021;7.8;3220.73;36.8;High;1279.9
AST001364;Laptop;Apple;Apple ThinkPad7167;7/2/2023;8;1037.11;22.8;High;326.4
AST001365;Server;Other;Other Elite9813;4/1/2021;5.5;3645.71;47.9;Medium;1159
AST001366;Laptop;Other;Other Inspiron4948;28/4/2024;10;978.92;8.1;High;301.5
AST001367;Smartphone;Lenovo;Lenovo 4692;23/1/2023;5.3;481.77;23.3;Medium;84.4
AST001368;Desktop;Dell;Dell ThinkPad3365;20/3/2021;8.3;555.93;45.4;High;262.6
AST001369;Laptop;Apple;Apple 8586;16/1/2023;7.7;1100.25;23.5;High;306.4
AST001370;Desktop;Apple;Apple Pro7761;21/3/2023;8.5;776.51;21.4;High;249.9
AST001371;Laptop;Dell;Dell Inspiron9683;13/11/2024;9;1043.08;1.6;High;277.1
AST001372;Tablet;Dell;Dell Elite7363;5/12/2022;6.4;454.03;24.9;Medium;141.1
AST001373;Laptop;Dell;Dell Elite5177;13/5/2023;8;887.11;19.6;High;298.9
AST001374;Laptop;HP;HP Elite6411;9/8/2023;5.7;770.74;16.8;Medium;313
AST001375;Laptop;Acer;Acer Pavilion2295;11/5/2023;7.3;931.8;19.7;High;285.1
AST001376;Laptop;Apple;Apple Inspiron7079;16/8/2022;8.2;1299.58;28.5;High;305.7
AST001377;Server;Dell;Dell Pro9775;3/3/2021;9.2;3749.11;46;High;1108.3
AST001378;Monitor;Apple;Apple Pavilion4120;13/7/2024;10;475.63;5.6;High;208.9
AST001379;Server;Dell;Dell Pro5398;9/6/2020;7;2673.83;54.7;High;1301.9
AST001380;Monitor;Lenovo;Lenovo Inspiron1647;3/4/2020;9.2;355.4;56.9;High;202
AST001381;Server;Dell;Dell 2192;15/7/2022;9.5;3457.94;29.6;High;1288.5
AST001382;Laptop;Dell;Dell Elite4555;18/10/2022;7.7;998.11;26.4;High;328.7
AST001383;Server;Lenovo;Lenovo Inspiron4422;5/10/2020;7.6;3250.47;50.9;High;1112.3
AST001384;Monitor;Lenovo;Lenovo 6455;25/12/2021;6.6;330.37;36.2;Medium;197.3
AST001385;Monitor;Dell;Dell ThinkPad1251;24/4/2023;8.4;377.28;20.3;High;203.4
AST001386;Laptop;Samsung;Samsung Elite4113;12/5/2022;7.2;815.81;31.7;High;327.7
AST001387;Laptop;HP;HP Pavilion2922;20/7/2022;9.5;766.94;29.4;High;287.1
AST001388;Monitor;Dell;Dell Pavilion8846;19/10/2020;7.7;311.62;50.4;High;204.5
AST001389;Laptop;Dell;Dell Elite4350;25/4/2020;5.9;893.44;56.2;Medium;317.5
AST001390;Desktop;HP;HP Inspiron4921;21/3/2023;9.6;817.86;21.4;High;236.5
AST001391;Laptop;Apple;Apple Latitude6269;18/4/2024;10;959.9;8.4;High;274.9
AST001392;Desktop;HP;HP 5637;12/12/2023;10;713.94;12.6;High;245.7
AST001393;Laptop;Samsung;Samsung Inspiron8639;4/10/2021;6.4;728.05;38.9;Medium;316.5
AST001394;Desktop;Dell;Dell Latitude6886;10/11/2021;8.4;674.56;37.7;High;225.1
AST001395;Laptop;HP;HP ThinkPad5285;2/12/2024;9.5;1154.77;1;High;283.4
AST001396;Smartphone;Dell;Dell ThinkPad9401;28/9/2021;5;460.59;39.1;Medium;87.1
AST001397;Tablet;Dell;Dell Inspiron8635;2/6/2023;8.1;476.79;19;High;145.6
AST001398;Monitor;Dell;Dell Pro8692;23/3/2022;6.4;380.82;33.3;Medium;185.6
AST001399;Laptop;HP;HP 6246;26/3/2024;9.9;1078.9;9.2;High;297.5
AST001400;Desktop;Apple;Apple Elite7073;26/7/2024;9.6;803.67;5.2;High;235.7
AST001401;Laptop;Dell;Dell ThinkPad7781;5/10/2023;9;834.48;14.9;High;305.8
AST001402;Monitor;Apple;Apple Pro4625;7/9/2022;8.2;424;27.8;High;201.3
AST001403;Laptop;Lenovo;Lenovo Pavilion3390;15/5/2020;5.2;920.69;55.6;Medium;293.7
AST001404;Desktop;ASUS;ASUS Pro5272;10/7/2021;6.9;502.08;41.7;Medium;269.8
AST001405;Laptop;Apple;Apple Latitude7841;21/2/2023;7;1119.62;22.3;Medium;319.9
AST001406;Laptop;HP;HP ThinkPad3497;12/1/2022;7.2;778.19;35.6;High;275.7
AST001407;Laptop;Lenovo;Lenovo Elite6404;6/7/2020;7.3;935.78;53.8;Medium;312.7
AST001408;Laptop;Apple;Apple Elite7223;15/1/2022;7.7;956.17;35.5;High;316
AST001409;Server;Lenovo;Lenovo Latitude5026;26/10/2020;8.3;3524.57;50.2;High;1120.1
AST001410;Server;Apple;Apple Inspiron6530;22/2/2024;7.7;3579.23;10.3;High;1236.3
AST001411;Laptop;Dell;Dell ThinkPad9005;17/5/2021;6.8;858.64;43.5;Medium;272.7
AST001412;Laptop;Lenovo;Lenovo Pavilion9037;13/6/2021;6.2;929.2;42.6;Medium;329.8
AST001413;Laptop;HP;HP Inspiron3756;4/8/2023;10;807.74;16.9;High;316.1
AST001414;Server;Apple;Apple Pavilion6770;15/9/2022;8.3;4085.29;27.5;High;1155.5
AST001415;Server;Acer;Acer Elite3293;14/9/2024;10;3116.3;3.5;High;1178.4
AST001416;Desktop;Dell;Dell Pavilion9954;27/11/2022;8.2;618.3;25.1;High;226.5
AST001417;Desktop;Lenovo;Lenovo Inspiron4015;16/10/2024;9.5;738.15;2.5;High;235.2
AST001418;Laptop;Lenovo;Lenovo Latitude1962;6/1/2023;9.6;922.07;23.8;High;324.1
AST001419;Desktop;HP;HP Latitude1554;10/10/2023;9.7;622.2;14.7;High;240.5
AST001420;Monitor;Apple;Apple 2217;23/12/2023;10;359.87;12.3;High;188.2
AST001421;Laptop;Lenovo;Lenovo 1794;19/3/2021;6.3;780.44;45.4;Medium;294.9
AST001422;Monitor;HP;HP 1104;13/12/2021;8;402.32;36.6;High;182.9
AST001423;Desktop;ASUS;ASUS Inspiron3252;6/1/2022;6.9;561.9;35.8;Medium;249.3
AST001424;Laptop;Acer;Acer 4791;10/8/2024;9.7;918.11;4.7;High;305.6
AST001425;Laptop;HP;HP Pro3474;14/4/2021;6.8;1013.57;44.6;Medium;305
AST001426;Server;Other;Other Pro4583;22/2/2023;9;3512.9;22.3;High;1258.7
AST001427;Monitor;HP;HP Latitude8471;28/2/2023;9.7;334.82;22.1;High;199.5
AST001428;Tablet;Dell;Dell ThinkPad1990;22/6/2023;7.4;573.21;18.3;High;135.2
AST001429;Desktop;HP;HP Latitude8916;22/2/2024;9.7;786.84;10.3;High;227.2
AST001430;Monitor;Dell;Dell Pavilion8993;8/6/2023;8.4;421.83;18.8;High;191.4
AST001431;Desktop;Dell;Dell Pro1108;23/7/2023;10;846.81;17.3;High;238.4
AST001432;Desktop;Acer;Acer Latitude7739;27/8/2020;5.9;614.01;52.1;Medium;226.6
AST001433;Desktop;HP;HP Pro1274;6/7/2023;9.3;624.73;17.9;High;246.3
AST001434;Laptop;Acer;Acer Latitude5501;14/6/2022;7.1;967.47;30.6;High;303.2
AST001435;Server;ASUS;ASUS Latitude5697;21/11/2021;7.9;3579.21;37.3;High;1145.9
AST001436;Laptop;HP;HP Pro9228;15/8/2022;7.4;967.8;28.5;High;282.5
AST001437;Laptop;Lenovo;Lenovo 8054;13/11/2022;8;716.99;25.6;High;278.3
AST001438;Laptop;HP;HP 3937;18/8/2023;7.8;868.07;16.5;High;284.7
AST001439;Tablet;Dell;Dell Pro2578;7/10/2021;5.2;473.63;38.8;Medium;141.8
AST001440;Tablet;Lenovo;Lenovo Latitude3439;13/4/2024;9.2;360.41;8.6;High;148.7
AST001441;Laptop;Apple;Apple Elite4144;4/4/2022;6.3;892.11;32.9;Medium;273.1
AST001442;Tablet;Dell;Dell Latitude9625;8/8/2020;4.3;441.56;52.8;Medium;148.9
AST001443;Tablet;Samsung;Samsung ThinkPad6807;15/9/2023;8.6;483.46;15.5;High;160.8
AST001444;Laptop;Apple;Apple ThinkPad7502;19/1/2023;7.1;1107.57;23.4;High;276.9
AST001445;Monitor;Dell;Dell Pro7112;4/10/2020;6.8;338.69;50.9;Medium;192.5
AST001446;Laptop;ASUS;ASUS Inspiron8520;8/6/2022;7.9;851.4;30.8;High;313.1
AST001447;Monitor;Lenovo;Lenovo Latitude4984;9/2/2022;8.6;304.36;34.7;High;180.2
AST001448;Laptop;Lenovo;Lenovo Pavilion4700;15/9/2020;5.5;890.25;51.5;Medium;328.1
AST001449;Laptop;Dell;Dell ThinkPad2320;11/5/2020;4;960.61;55.7;Medium;295.2
AST001450;Smartphone;HP;HP Pavilion1519;6/11/2024;9.1;508.85;1.8;High;78.9
AST001451;Laptop;HP;HP Pro7640;12/3/2024;8.5;956.2;9.7;High;315.3
AST001452;Desktop;Apple;Apple Inspiron7179;4/5/2022;7.3;859.26;31.9;High;246.8
AST001453;Smartphone;HP;HP Latitude8798;13/8/2021;5.9;510.73;40.6;Medium;84.2
AST001454;Server;HP;HP Pro1154;24/7/2020;7.5;3200.44;53.3;High;1280.4
AST001455;Laptop;Acer;Acer Pavilion3807;9/8/2022;5.1;718.98;28.7;Medium;295
AST001456;Laptop;Dell;Dell Pro9189;7/6/2021;6.6;935.59;42.8;Medium;305.7
AST001457;Laptop;HP;HP 8109;27/9/2021;8;857.47;39.1;High;276
AST001458;Server;Dell;Dell Pavilion6427;20/6/2021;7.8;3817.99;42.4;High;1111.3
AST001459;Tablet;Lenovo;Lenovo Latitude2562;16/11/2022;7.4;389.44;25.5;High;151.4
AST001460;Laptop;HP;HP Latitude1697;13/6/2023;8.7;927.54;18.6;High;315.5
AST001461;Laptop;Acer;Acer Elite4463;9/4/2021;6.4;692.39;44.7;Medium;295.4
AST001462;Laptop;ASUS;ASUS 8790;28/10/2021;6.8;764.43;38.1;Medium;293.5
AST001463;Laptop;Samsung;Samsung ThinkPad1762;10/8/2021;7.1;678.51;40.7;High;282.9
AST001464;Smartphone;HP;HP Pro5593;13/8/2021;4.2;677.08;40.6;Medium;84.5
AST001465;Desktop;Dell;Dell Latitude1539;21/6/2021;6;653.35;42.3;Medium;242.2
AST001466;Desktop;Apple;Apple Elite6152;23/6/2024;9.9;1037.19;6.3;High;264.9
AST001467;Laptop;HP;HP Pro4394;18/12/2022;8.7;998.56;24.4;High;290.5
AST001468;Desktop;Acer;Acer Latitude3362;9/11/2021;7.1;618.69;37.7;High;256.1
AST001469;Laptop;Samsung;Samsung 7525;14/5/2022;5.9;726.25;31.6;Medium;312.6
AST001470;Monitor;Apple;Apple Pro5903;2/1/2021;9.2;435.85;47.9;High;194.7
AST001471;Laptop;HP;HP Elite4939;17/7/2024;10;1145.76;5.5;High;300.4
AST001472;Desktop;Apple;Apple Latitude7375;10/10/2020;6.3;646.79;50.7;Medium;248.1
AST001473;Laptop;Lenovo;Lenovo Pavilion9856;26/1/2020;5.9;857.32;59.2;Medium;306.4
AST001474;Desktop;ASUS;ASUS ThinkPad7288;15/10/2020;7.2;560.53;50.5;High;241.9
AST001475;Laptop;Dell;Dell 3292;10/1/2020;5;739.28;59.7;Medium;315.3
AST001476;Laptop;HP;HP 2284;3/2/2021;5.9;1052.99;46.9;Medium;277.7
AST001477;Tablet;Lenovo;Lenovo Latitude6666;26/5/2022;7;460.48;31.2;Medium;154.2
AST001478;Server;HP;HP Pro2600;24/1/2023;8.4;3637.79;23.2;High;1310.8
AST001479;Laptop;Lenovo;Lenovo Inspiron4803;11/10/2023;7.7;772.62;14.7;High;309.4
AST001480;Laptop;Acer;Acer 2245;13/12/2023;9;1008.47;12.6;High;308.2
AST001481;Tablet;Dell;Dell ThinkPad7499;28/2/2023;6.8;569.73;22.1;Medium;135.8
AST001482;Server;HP;HP 6347;23/1/2024;8.7;3772.55;11.3;High;1145.8
AST001483;Laptop;Dell;Dell Pro5478;23/2/2020;4.9;862.41;58.2;Medium;305
AST001484;Laptop;Dell;Dell 8381;12/3/2023;6.4;1033.79;21.7;Medium;316.1
AST001485;Monitor;Dell;Dell Inspiron4737;11/10/2022;9.3;374.76;26.7;High;191.4
AST001486;Laptop;HP;HP ThinkPad7150;4/7/2024;7.2;957.74;5.9;High;273.3
AST001487;Laptop;HP;HP Inspiron4043;21/10/2022;8.9;1101.12;26.3;High;274.6
AST001488;Laptop;ASUS;ASUS Pavilion7227;16/9/2024;8.6;730.02;3.5;High;283.2
AST001489;Laptop;Lenovo;Lenovo Pro5839;2/7/2021;6.3;905.93;42;Medium;286.9
AST001490;Monitor;Dell;Dell 5037;12/9/2020;7.8;360.89;51.6;High;186.9
AST001491;Laptop;ASUS;ASUS Pavilion2204;19/11/2020;4.9;750.59;49.4;Medium;278.9
AST001492;Desktop;Samsung;Samsung Pro5390;2/12/2022;8.3;558.87;25;High;225.8
AST001493;Desktop;Lenovo;Lenovo Elite7225;25/6/2021;7.4;556.88;42.2;High;240.6
AST001494;Laptop;ASUS;ASUS Pavilion3527;18/7/2022;7.1;1008.76;29.5;High;281.6
AST001495;Monitor;Lenovo;Lenovo Pavilion7383;7/4/2020;6.6;297.03;56.8;Medium;198
AST001496;Server;Lenovo;Lenovo ThinkPad6909;27/8/2023;8.1;3621.3;16.2;High;1222
AST001497;Laptop;Other;Other Pro2499;15/1/2021;6.1;942;47.5;Medium;314.2
AST001498;Laptop;HP;HP Pro6050;15/7/2023;7.5;1116.4;17.6;High;300.6
AST001499;Server;Dell;Dell Inspiron6896;7/7/2021;9.7;3680.01;41.8;High;1294.3
AST001500;Tablet;Lenovo;Lenovo 5419;2/9/2024;8.9;398.04;3.9;High;164.6
AST001501;Laptop;Dell;Dell Pro3170;12/7/2024;8.8;1172.98;5.7;High;312.3
AST001502;Server;Dell;Dell Pro4070;16/9/2023;8.1;3496.08;15.5;High;1234
AST001503;Monitor;Dell;Dell Inspiron8353;3/12/2021;9.8;281.16;36.9;High;206.9
AST001504;Smartphone;Acer;Acer Latitude9395;14/5/2021;3.9;616.59;43.6;Low;87.9
AST001505;Laptop;Apple;Apple Inspiron2692;20/1/2020;4.7;1064.32;59.4;Medium;319
AST001506;Laptop;HP;HP Pro2468;16/9/2022;9.3;906.75;27.5;High;305.2
AST001507;Tablet;Dell;Dell ThinkPad2524;8/10/2020;4.3;493.01;50.8;Medium;158.2
AST001508;Tablet;Lenovo;Lenovo Latitude6315;1/2/2022;5.5;482.28;35;Medium;142.8
AST001509;Laptop;Lenovo;Lenovo 7311;25/6/2022;8.1;977.15;30.2;High;315.5
AST001510;Desktop;Dell;Dell Pro5781;6/7/2022;7.7;636.08;29.9;High;256.3
AST001511;Monitor;Apple;Apple Inspiron7353;24/6/2022;8.6;434.84;30.3;High;219.5
AST001512;Laptop;HP;HP 2387;12/8/2023;8.4;826.66;16.7;High;323.2
AST001513;Laptop;Dell;Dell Pavilion4977;4/2/2023;7.5;860.92;22.9;High;287.9
AST001514;Desktop;HP;HP Latitude9537;25/8/2020;6.9;659.79;52.2;Medium;241.8
AST001515;Laptop;Dell;Dell Elite7237;26/11/2023;10;969.46;13.2;High;275.8
AST001516;Desktop;Samsung;Samsung Elite3274;15/12/2023;10;635.66;12.5;High;225.6
AST001517;Tablet;Lenovo;Lenovo ThinkPad5933;26/4/2024;9.2;401.93;8.2;High;157
AST001518;Server;HP;HP ThinkPad9079;13/3/2020;6.2;3789.58;57.6;Medium;1081
AST001519;Laptop;HP;HP Elite2036;17/4/2023;8.9;936.18;20.5;High;292.8
AST001520;Server;Lenovo;Lenovo Elite8121;26/8/2024;10;2810.09;4.2;High;1110.9
AST001521;Laptop;ASUS;ASUS ThinkPad7899;8/11/2023;8.6;745.08;13.8;High;279.4
AST001522;Server;Dell;Dell ThinkPad8933;3/2/2023;8.1;4095.33;22.9;High;1242.8
AST001523;Tablet;Lenovo;Lenovo 2260;5/11/2024;10;519.34;1.8;High;158.8
AST001524;Desktop;HP;HP ThinkPad5123;17/8/2022;7.1;586.26;28.5;High;241
AST001525;Laptop;Lenovo;Lenovo Elite9123;6/3/2024;9.7;771.05;9.9;High;276.2
AST001526;Desktop;HP;HP Latitude4203;3/6/2024;10;643.17;6.9;High;263.7
AST001527;Tablet;Dell;Dell Inspiron2752;13/3/2024;8.5;584.93;9.6;High;164.6
AST001528;Desktop;Dell;Dell Elite5991;3/7/2024;9.5;663.01;5.9;High;263.7
AST001529;Desktop;Samsung;Samsung Pro7483;5/6/2024;9.2;786.95;6.9;High;266.1
AST001530;Laptop;ASUS;ASUS ThinkPad7224;23/4/2021;6.5;934.98;44.3;Medium;280.5
AST001531;Laptop;HP;HP 6399;12/7/2024;8.8;1083.81;5.7;High;303.9
AST001532;Desktop;HP;HP Inspiron6484;1/7/2021;7.1;804.36;42;High;235.8
AST001533;Laptop;HP;HP Inspiron3230;23/9/2023;9.2;904.61;15.3;High;320.7
AST001534;Desktop;Apple;Apple ThinkPad6253;16/2/2022;6.5;885.93;34.5;Medium;236.6
AST001535;Laptop;Lenovo;Lenovo Latitude4290;20/7/2024;9.6;1007.4;5.4;High;296.2
AST001536;Laptop;Lenovo;Lenovo Inspiron6147;2/12/2023;10;741.33;13;High;281.4
AST001537;Laptop;Apple;Apple Elite7524;7/6/2022;7;1064.95;30.8;High;278.9
AST001538;Tablet;HP;HP ThinkPad5775;18/10/2021;3.8;442.55;38.4;Low;155.1
AST001539;Laptop;Lenovo;Lenovo Pavilion9044;24/7/2021;6.4;866;41.3;Medium;304
AST001540;Desktop;Lenovo;Lenovo Latitude4971;21/4/2021;6.6;574.66;44.3;Medium;262
AST001541;Monitor;HP;HP ThinkPad7161;26/5/2024;8.7;334.41;7.2;High;219.2
AST001542;Server;HP;HP ThinkPad7437;1/10/2023;10;3507.24;15;High;1312.4
AST001543;Tablet;Acer;Acer ThinkPad2865;22/11/2023;9.9;486.39;13.3;High;157.8
AST001544;Laptop;HP;HP Latitude4273;24/7/2024;9.4;992.68;5.3;High;283.6
AST001545;Desktop;Lenovo;Lenovo Latitude9939;22/4/2023;7.7;552.91;20.3;High;230.7
AST001546;Laptop;Apple;Apple Elite1440;3/8/2020;4.6;873.97;52.9;Medium;305.2
AST001547;Desktop;Acer;Acer Pavilion8563;25/4/2022;7.5;618.08;32.2;High;249.4
AST001548;Laptop;Apple;Apple Pavilion4434;15/7/2021;6;1079.53;41.6;Medium;317
AST001549;Monitor;Lenovo;Lenovo Inspiron5773;14/6/2024;9;351.33;6.6;High;214.4
AST001550;Server;Lenovo;Lenovo 2133;24/5/2022;7.1;2986.09;31.3;High;1227.5
AST001551;Monitor;Dell;Dell 7703;23/6/2022;7.6;318.73;30.3;High;215.6
AST001552;Desktop;HP;HP Pavilion9180;23/2/2023;8.5;752.22;22.2;High;250.5
AST001553;Desktop;Lenovo;Lenovo Elite5961;17/4/2024;10;798.19;8.5;High;250.1
AST001554;Laptop;Apple;Apple Elite5139;23/12/2024;9.9;1350.34;0.3;High;304.9
AST001555;Laptop;Dell;Dell Pavilion3525;3/8/2022;8.7;929.71;28.9;High;277.7
AST001556;Laptop;Apple;Apple Pavilion7932;15/7/2021;6.6;888.39;41.6;Medium;281.8
AST001557;Desktop;Acer;Acer 7176;17/6/2021;7.8;582.29;42.5;High;236.5
AST001558;Laptop;HP;HP Pro8357;4/2/2020;4.6;975.68;58.9;Medium;323.9
AST001559;Laptop;Other;Other Latitude8851;14/2/2020;4.3;921.57;58.5;Medium;300.6
AST001560;Laptop;Lenovo;Lenovo Latitude7566;3/1/2023;8.4;969.16;23.9;High;316.6
AST001561;Desktop;Acer;Acer Latitude9300;14/7/2021;7.2;739.19;41.6;High;256.6
AST001562;Laptop;HP;HP 7853;1/9/2022;7.8;760.94;28;High;291.8
AST001563;Desktop;Dell;Dell Latitude1602;21/11/2020;7.2;777.47;49.3;High;257.3
AST001564;Laptop;Apple;Apple 6890;12/8/2024;10;1288.32;4.6;High;315.8
AST001565;Laptop;Dell;Dell Pavilion9796;26/1/2022;7.9;824.53;35.2;High;328.9
AST001566;Server;Lenovo;Lenovo Latitude2392;5/6/2024;9.9;3957.04;6.9;High;1221.5
AST001567;Laptop;Lenovo;Lenovo Pro5067;20/11/2021;6.1;879.86;37.4;Medium;271
AST001568;Monitor;ASUS;ASUS Pavilion6816;16/10/2022;6.9;281.82;26.5;Medium;196.8
AST001569;Laptop;Dell;Dell Elite1725;21/12/2022;8.2;821.23;24.3;High;317.4
AST001570;Server;Dell;Dell Latitude7547;23/11/2021;6.9;2860.06;37.3;Medium;1110.9
AST001571;Laptop;Dell;Dell 6432;24/8/2023;10;824.97;16.3;High;309.6
AST001572;Laptop;HP;HP 8052;24/8/2022;7.6;988.88;28.3;High;277.2
AST001573;Laptop;Dell;Dell Pro1172;19/11/2024;9.1;1000.23;1.4;High;282.7
AST001574;Monitor;Acer;Acer Pro5239;11/3/2022;7.2;297.31;33.7;High;205.3
AST001575;Laptop;Lenovo;Lenovo Elite9366;9/3/2023;9.7;1030.52;21.8;High;321
AST001576;Tablet;Lenovo;Lenovo Pavilion9499;26/3/2024;8.5;369.86;9.2;High;156.4
AST001577;Desktop;ASUS;ASUS Latitude4621;28/5/2022;8.3;623.72;31.1;High;225.8
AST001578;Monitor;ASUS;ASUS Inspiron7129;19/8/2022;7;374.06;28.4;Medium;206.5
AST001579;Monitor;Acer;Acer Inspiron8586;17/5/2023;10;345;19.5;High;192.2
AST001580;Desktop;Dell;Dell 9199;19/3/2022;10;831.42;33.4;High;274
AST001581;Server;ASUS;ASUS Elite6651;18/4/2024;10;3616.08;8.4;High;1211.2
AST001582;Server;Samsung;Samsung Pro8909;6/8/2021;8.5;3500.63;40.8;High;1190.1
AST001583;Desktop;HP;HP Pro5840;18/8/2024;9.6;595.98;4.4;High;240.9
AST001584;Laptop;HP;HP Inspiron2406;5/12/2021;6.2;1027.08;36.9;Medium;306.9
AST001585;Tablet;Dell;Dell Pro3321;1/3/2020;2.4;491.23;58;Low;149
AST001586;Desktop;Acer;Acer ThinkPad6110;1/7/2022;5.6;628.01;30;Medium;246.2
AST001587;Laptop;Dell;Dell ThinkPad8460;22/9/2024;9.4;1022.96;3.3;High;290.9
AST001588;Laptop;Apple;Apple 4389;18/6/2021;7.9;1147.37;42.4;High;302.8
AST001589;Desktop;HP;HP Latitude8912;15/1/2022;7.9;621.17;35.5;High;228.2
AST001590;Server;Dell;Dell ThinkPad8801;25/6/2020;7.2;3407.95;54.2;High;1157.6
AST001591;Desktop;Apple;Apple Pro8178;20/2/2023;10;965.85;22.3;High;265.3
AST001592;Laptop;Dell;Dell Pavilion8412;23/8/2022;7.9;830.13;28.3;High;298.1
AST001593;Laptop;Dell;Dell ThinkPad2100;5/6/2022;7.5;1042.07;30.9;High;296
AST001594;Desktop;Other;Other ThinkPad1732;22/6/2023;7.6;612.59;18.3;High;248.2
AST001595;Monitor;HP;HP 2885;23/11/2023;8.9;381.75;13.3;High;182.1
AST001596;Laptop;Dell;Dell Pro6620;13/7/2023;8;865.29;17.6;High;275.4
AST001597;Laptop;HP;HP Pavilion2791;26/12/2021;7.2;971.61;36.2;High;308.6
AST001598;Monitor;Lenovo;Lenovo Pavilion3692;20/3/2021;7;322.98;45.4;Medium;201.2
AST001599;Server;Lenovo;Lenovo Pavilion4996;2/11/2022;7.2;3399.69;26;High;1268.2
AST001600;Server;ASUS;ASUS Latitude3858;6/5/2024;7.8;2862.97;7.9;High;1312.2
AST001601;Monitor;Dell;Dell Latitude3623;9/3/2022;7.6;359.85;33.8;High;183.8
AST001602;Laptop;Dell;Dell ThinkPad7985;22/6/2023;8.2;850.42;18.3;High;285.8
AST001603;Laptop;Apple;Apple Inspiron4798;8/12/2023;6.5;947.56;12.8;Medium;307.5
AST001604;Desktop;HP;HP 7636;24/6/2023;8.5;735.99;18.3;High;238.9
AST001605;Desktop;Lenovo;Lenovo Pavilion4022;8/6/2023;10;768.01;18.8;High;263.9
AST001606;Laptop;Dell;Dell Elite8080;28/2/2023;8.9;1116.26;22.1;High;309
AST001607;Laptop;Dell;Dell Inspiron1478;12/3/2023;9.1;1044.75;21.7;High;295.2
AST001608;Laptop;Dell;Dell Pavilion4232;5/6/2022;9.4;1021.67;30.9;High;299.4
AST001609;Laptop;Dell;Dell Inspiron8037;10/7/2023;9.4;925.4;17.7;High;314.8
AST001610;Desktop;Apple;Apple Inspiron1072;17/9/2024;10;783.08;3.4;High;259.2
AST001611;Laptop;Dell;Dell Pavilion4519;12/10/2022;7.2;916.03;26.6;High;287.4
AST001612;Laptop;Apple;Apple Elite5560;20/1/2022;6.2;1058.9;35.3;Medium;313.1
AST001613;Monitor;HP;HP 2025;6/7/2024;10;343.17;5.8;High;184.1
AST001614;Laptop;Dell;Dell Latitude2667;2/7/2020;6.1;969.13;54;Medium;287.7
AST001615;Server;Apple;Apple 9796;16/4/2023;9.8;3830.06;20.5;High;1169.7
AST001616;Monitor;Lenovo;Lenovo Elite6993;12/9/2021;8;320.31;39.6;High;209.4
AST001617;Desktop;Acer;Acer ThinkPad4228;13/9/2023;8.9;590.93;15.6;High;262.7
AST001618;Server;Dell;Dell Inspiron2867;8/10/2021;6.7;2787.16;38.8;Medium;1226.4
AST001619;Desktop;HP;HP ThinkPad9019;10/8/2022;8.1;583.01;28.7;High;266.9
AST001620;Desktop;Dell;Dell Latitude6134;3/1/2020;5.3;721.87;59.9;Medium;231
AST001621;Laptop;HP;HP Latitude7367;23/4/2022;6.2;842.74;32.3;Medium;298.1
AST001622;Laptop;Lenovo;Lenovo Latitude7431;24/11/2023;9.3;707.99;13.2;High;303.8
AST001623;Server;HP;HP Latitude2871;8/7/2022;7.6;3318.76;29.8;High;1086.8
AST001624;Laptop;Dell;Dell ThinkPad6766;17/1/2023;8.6;1024.8;23.5;High;310.2
AST001625;Server;Lenovo;Lenovo 8501;5/5/2023;10;3612.27;19.9;High;1211
AST001626;Desktop;Samsung;Samsung Latitude3826;7/5/2022;6.6;658.03;31.8;Medium;255.7
AST001627;Monitor;HP;HP 5873;10/3/2021;7.9;337.37;45.7;High;207.2
AST001628;Monitor;Dell;Dell Latitude2388;15/4/2022;8.5;376.57;32.6;High;207.8
AST001629;Desktop;Apple;Apple Pavilion3194;6/7/2024;10;986.75;5.8;High;249.1
